menu,node_count,node_types,variant,workload,n,seed,fanout_target,groups,zipf_s,run,operation,seconds,ops,mops_per_sec,keys,node4,node16,node32,node48,node256,internal_nodes,leaves,internal_node_bytes,leaf_bytes,total_bytes,bytes_per_key,avg_leaf_depth,max_leaf_depth,fanout_0_4,fanout_5_16,fanout_17_32,fanout_33_48,fanout_49_64,fanout_65_256,node64,node4_bytes,node16_bytes,node32_bytes,node48_bytes,node64_bytes,node256_bytes,node2,node5,node2_bytes,node5_bytes,fanout_1_2,fanout_3_5,fanout_6_16,unique_keys,duplicate_keys
count5_4_16_32_64_256,5,"NODE4,NODE16,NODE32,NODE64,NODE256",count5_4_16_32_64_256,dense_uint64,1000000,1,0,0,0,0,lookup_absent_late,0.022885000,1000000,43.696744,1000000,0,1,0,0,3922,3924,1000000,8095952,24000000,32095952,32.096,8.000,8,0,1,0,0,1,3922,1,0,160,0,0,784,8095008,0,0,0,0,0,0,1,1000000,0
count5_4_16_32_64_256,5,"NODE4,NODE16,NODE32,NODE64,NODE256",count5_4_16_32_64_256,sparse_uint64,100000,1,0,0,0,0,insert,0.007035000,100000,14.214641,100000,28664,1221,0,0,257,30142,100000,2330992,2400000,4730992,47.310,2.789,4,28664,1221,0,0,0,257,0,1605184,195360,0,0,0,530448,0,0,0,0,17071,12528,286,100000,0
count5_4_16_32_64_256,5,"NODE4,NODE16,NODE32,NODE64,NODE256",count5_4_16_32_64_256,sparse_uint64,100000,1,0,0,0,0,lookup_success,0.002718000,100000,36.791762,100000,28664,1221,0,0,257,30142,100000,2330992,2400000,4730992,47.310,2.789,4,28664,1221,0,0,0,257,0,1605184,195360,0,0,0,530448,0,0,0,0,17071,12528,286,100000,0
count5_4_16_32_64_256,5,"NODE4,NODE16,NODE32,NODE64,NODE256",count5_4_16_32_64_256,sparse_uint64,100000,1,0,0,0,0,lookup_absent_early,0.002140000,100000,46.728962,100000,28664,1221,0,0,257,30142,100000,2330992,2400000,4730992,47.310,2.789,4,28664,1221,0,0,0,257,0,1605184,195360,0,0,0,530448,0,0,0,0,17071,12528,286,100000,0
count5_4_16_32_64_256,5,"NODE4,NODE16,NODE32,NODE64,NODE256",count5_4_16_32_64_256,sparse_uint64,100000,1,0,0,0,0,lookup_absent_late,0.002249000,100000,44.464213,100000,28664,1221,0,0,257,30142,100000,2330992,2400000,4730992,47.310,2.789,4,28664,1221,0,0,0,257,0,1605184,195360,0,0,0,530448,0,0,0,0,17071,12528,286,100000,0
count5_4_16_32_64_256,5,"NODE4,NODE16,NODE32,NODE64,NODE256",count5_4_16_32_64_256,sparse_uint64,100000,1,0,0,0,0,insert,0.009361000,100000,10.682620,100000,28664,1221,0,0,257,30142,100000,2330992,2400000,4730992,47.310,2.789,4,28664,1221,0,0,0,257,0,1605184,195360,0,0,0,530448,0,0,0,0,17071,12528,286,100000,0
count5_4_16_32_64_256,5,"NODE4,NODE16,NODE32,NODE64,NODE256",count5_4_16_32_64_256,sparse_uint64,100000,1,0,0,0,0,lookup_success,0.003076000,100000,32.509751,100000,28664,1221,0,0,257,30142,100000,2330992,2400000,4730992,47.310,2.789,4,28664,1221,0,0,0,257,0,1605184,195360,0,0,0,530448,0,0,0,0,17071,12528,286,100000,0
count5_4_16_32_64_256,5,"NODE4,NODE16,NODE32,NODE64,NODE256",count5_4_16_32_64_256,sparse_uint64,100000,1,0,0,0,0,lookup_absent_early,0.002131999,100000,46.904327,100000,28664,1221,0,0,257,30142,100000,2330992,2400000,4730992,47.310,2.789,4,28664,1221,0,0,0,257,0,1605184,195360,0,0,0,530448,0,0,0,0,17071,12528,286,100000,0
count5_4_16_32_64_256,5,"NODE4,NODE16,NODE32,NODE64,NODE256",count5_4_16_32_64_256,sparse_uint64,100000,1,0,0,0,0,lookup_absent_late,0.002370001,100000,42.194078,100000,28664,1221,0,0,257,30142,100000,2330992,2400000,4730992,47.310,2.789,4,28664,1221,0,0,0,257,0,1605184,195360,0,0,0,530448,0,0,0,0,17071,12528,286,100000,0
count5_4_16_32_64_256,5,"NODE4,NODE16,NODE32,NODE64,NODE256",count5_4_16_32_64_256,sparse_uint64,100000,1,0,0,0,0,insert,0.007391000,100000,13.529969,100000,28664,1221,0,0,257,30142,100000,2330992,2400000,4730992,47.310,2.789,4,28664,1221,0,0,0,257,0,1605184,195360,0,0,0,530448,0,0,0,0,17071,12528,286,100000,0
count5_4_16_32_64_256,5,"NODE4,NODE16,NODE32,NODE64,NODE256",count5_4_16_32_64_256,sparse_uint64,100000,1,0,0,0,0,lookup_success,0.003834000,100000,26.082421,100000,28664,1221,0,0,257,30142,100000,2330992,2400000,4730992,47.310,2.789,4,28664,1221,0,0,0,257,0,1605184,195360,0,0,0,530448,0,0,0,0,17071,12528,286,100000,0
count5_4_16_32_64_256,5,"NODE4,NODE16,NODE32,NODE64,NODE256",count5_4_16_32_64_256,sparse_uint64,100000,1,0,0,0,0,lookup_absent_early,0.001862000,100000,53.705700,100000,28664,1221,0,0,257,30142,100000,2330992,2400000,4730992,47.310,2.789,4,28664,1221,0,0,0,257,0,1605184,195360,0,0,0,530448,0,0,0,0,17071,12528,286,100000,0
count5_4_16_32_64_256,5,"NODE4,NODE16,NODE32,NODE64,NODE256",count5_4_16_32_64_256,sparse_uint64,100000,1,0,0,0,0,lookup_absent_late,0.002332000,100000,42.881646,100000,28664,1221,0,0,257,30142,100000,2330992,2400000,4730992,47.310,2.789,4,28664,1221,0,0,0,257,0,1605184,195360,0,0,0,530448,0,0,0,0,17071,12528,286,100000,0
count5_4_16_32_64_256,5,"NODE4,NODE16,NODE32,NODE64,NODE256",count5_4_16_32_64_256,sparse_uint64,1000000,1,0,0,0,0,insert,0.297774000,1000000,3.358252,1000000,28581,44789,20689,0,257,94318,1000000,15588248,24000000,39588248,39.588,3.058,6,28581,44789,20689,2,0,257,2,1600536,7166240,6289456,0,1568,530448,0,0,0,0,27948,748,44674,1000000,0
count5_4_16_32_64_256,5,"NODE4,NODE16,NODE32,NODE64,NODE256",count5_4_16_32_64_256,sparse_uint64,1000000,1,0,0,0,0,lookup_success,0.168216000,1000000,5.944738,1000000,28581,44789,20689,0,257,94318,1000000,15588248,24000000,39588248,39.588,3.058,6,28581,44789,20689,2,0,257,2,1600536,7166240,6289456,0,1568,530448,0,0,0,0,27948,748,44674,1000000,0
count5_4_16_32_64_256,5,"NODE4,NODE16,NODE32,NODE64,NODE256",count5_4_16_32_64_256,sparse_uint64,1000000,1,0,0,0,0,lookup_absent_early,0.033980000,1000000,29.429076,1000000,28581,44789,20689,0,257,94318,1000000,15588248,24000000,39588248,39.588,3.058,6,28581,44789,20689,2,0,257,2,1600536,7166240,6289456,0,1568,530448,0,0,0,0,27948,748,44674,1000000,0
count5_4_16_32_64_256,5,"NODE4,NODE16,NODE32,NODE64,NODE256",count5_4_16_32_64_256,sparse_uint64,1000000,1,0,0,0,0,lookup_absent_late,0.069590000,1000000,14.369881,1000000,28581,44789,20689,0,257,94318,1000000,15588248,24000000,39588248,39.588,3.058,6,28581,44789,20689,2,0,257,2,1600536,7166240,6289456,0,1568,530448,0,0,0,0,27948,748,44674,1000000,0
count5_4_16_32_64_256,5,"NODE4,NODE16,NODE32,NODE64,NODE256",count5_4_16_32_64_256,sparse_uint64,1000000,1,0,0,0,0,insert,0.299932000,1000000,3.334089,1000000,28581,44789,20689,0,257,94318,1000000,15588248,24000000,39588248,39.588,3.058,6,28581,44789,20689,2,0,257,2,1600536,7166240,6289456,0,1568,530448,0,0,0,0,27948,748,44674,1000000,0
count5_4_16_32_64_256,5,"NODE4,NODE16,NODE32,NODE64,NODE256",count5_4_16_32_64_256,sparse_uint64,1000000,1,0,0,0,0,lookup_success,0.137483000,1000000,7.273627,1000000,28581,44789,20689,0,257,94318,1000000,15588248,24000000,39588248,39.588,3.058,6,28581,44789,20689,2,0,257,2,1600536,7166240,6289456,0,1568,530448,0,0,0,0,27948,748,44674,1000000,0
count5_4_16_32_64_256,5,"NODE4,NODE16,NODE32,NODE64,NODE256",count5_4_16_32_64_256,sparse_uint64,1000000,1,0,0,0,0,lookup_absent_early,0.034924001,1000000,28.633604,1000000,28581,44789,20689,0,257,94318,1000000,15588248,24000000,39588248,39.588,3.058,6,28581,44789,20689,2,0,257,2,1600536,7166240,6289456,0,1568,530448,0,0,0,0,27948,748,44674,1000000,0
count5_4_16_32_64_256,5,"NODE4,NODE16,NODE32,NODE64,NODE256",count5_4_16_32_64_256,sparse_uint64,1000000,1,0,0,0,0,lookup_absent_late,0.069785000,1000000,14.329727,1000000,28581,44789,20689,0,257,94318,1000000,15588248,24000000,39588248,39.588,3.058,6,28581,44789,20689,2,0,257,2,1600536,7166240,6289456,0,1568,530448,0,0,0,0,27948,748,44674,1000000,0
count5_4_16_32_64_256,5,"NODE4,NODE16,NODE32,NODE64,NODE256",count5_4_16_32_64_256,sparse_uint64,1000000,1,0,0,0,0,insert,0.298475000,1000000,3.350364,1000000,28581,44789,20689,0,257,94318,1000000,15588248,24000000,39588248,39.588,3.058,6,28581,44789,20689,2,0,257,2,1600536,7166240,6289456,0,1568,530448,0,0,0,0,27948,748,44674,1000000,0
count5_4_16_32_64_256,5,"NODE4,NODE16,NODE32,NODE64,NODE256",count5_4_16_32_64_256,sparse_uint64,1000000,1,0,0,0,0,lookup_success,0.137546000,1000000,7.270295,1000000,28581,44789,20689,0,257,94318,1000000,15588248,24000000,39588248,39.588,3.058,6,28581,44789,20689,2,0,257,2,1600536,7166240,6289456,0,1568,530448,0,0,0,0,27948,748,44674,1000000,0
count5_4_16_32_64_256,5,"NODE4,NODE16,NODE32,NODE64,NODE256",count5_4_16_32_64_256,sparse_uint64,1000000,1,0,0,0,0,lookup_absent_early,0.035248000,1000000,28.370404,1000000,28581,44789,20689,0,257,94318,1000000,15588248,24000000,39588248,39.588,3.058,6,28581,44789,20689,2,0,257,2,1600536,7166240,6289456,0,1568,530448,0,0,0,0,27948,748,44674,1000000,0
count5_4_16_32_64_256,5,"NODE4,NODE16,NODE32,NODE64,NODE256",count5_4_16_32_64_256,sparse_uint64,1000000,1,0,0,0,0,lookup_absent_late,0.071325000,1000000,14.020329,1000000,28581,44789,20689,0,257,94318,1000000,15588248,24000000,39588248,39.588,3.058,6,28581,44789,20689,2,0,257,2,1600536,7166240,6289456,0,1568,530448,0,0,0,0,27948,748,44674,1000000,0
count5_4_16_32_64_256,5,"NODE4,NODE16,NODE32,NODE64,NODE256",count5_4_16_32_64_256,controlled_fanout,100000,1,10,10000,0,0,insert,0.009212000,100000,10.855406,100000,0,10001,0,0,39,10041,100000,1681440,2200000,3881440,38.814,5.000,5,0,10001,0,1,0,39,1,0,1600160,0,0,784,80496,0,0,0,0,0,0,10001,100000,0
count5_4_16_32_64_256,5,"NODE4,NODE16,NODE32,NODE64,NODE256",count5_4_16_32_64_256,controlled_fanout,100000,1,10,10000,0,0,lookup_success,0.002038999,100000,49.043662,100000,0,10001,0,0,39,10041,100000,1681440,2200000,3881440,38.814,5.000,5,0,10001,0,1,0,39,1,0,1600160,0,0,784,80496,0,0,0,0,0,0,10001,100000,0
count5_4_16_32_64_256,5,"NODE4,NODE16,NODE32,NODE64,NODE256",count5_4_16_32_64_256,controlled_fanout,100000,1,10,10000,0,0,lookup_absent_early,0.001720000,100000,58.139533,100000,0,10001,0,0,39,10041,100000,1681440,2200000,3881440,38.814,5.000,5,0,10001,0,1,0,39,1,0,1600160,0,0,784,80496,0,0,0,0,0,0,10001,100000,0
count5_4_16_32_64_256,5,"NODE4,NODE16,NODE32,NODE64,NODE256",count5_4_16_32_64_256,controlled_fanout,100000,1,10,10000,0,0,lookup_absent_late,0.001377000,100000,72.621665,100000,0,10001,0,0,39,10041,100000,1681440,2200000,3881440,38.814,5.000,5,0,10001,0,1,0,39,1,0,1600160,0,0,784,80496,0,0,0,0,0,0,10001,100000,0
count5_4_16_32_64_256,5,"NODE4,NODE16,NODE32,NODE64,NODE256",count5_4_16_32_64_256,controlled_fanout,100000,1,10,10000,0,0,insert,0.010271001,100000,9.736150,100000,0,10001,0,0,39,10041,100000,1681440,2200000,3881440,38.814,5.000,5,0,10001,0,1,0,39,1,0,1600160,0,0,784,80496,0,0,0,0,0,0,10001,100000,0
count5_4_16_32_64_256,5,"NODE4,NODE16,NODE32,NODE64,NODE256",count5_4_16_32_64_256,controlled_fanout,100000,1,10,10000,0,0,lookup_success,0.002239999,100000,44.642870,100000,0,10001,0,0,39,10041,100000,1681440,2200000,3881440,38.814,5.000,5,0,10001,0,1,0,39,1,0,1600160,0,0,784,80496,0,0,0,0,0,0,10001,100000,0
count5_4_16_32_64_256,5,"NODE4,NODE16,NODE32,NODE64,NODE256",count5_4_16_32_64_256,controlled_fanout,100000,1,10,10000,0,0,lookup_absent_early,0.001966000,100000,50.864710,100000,0,10001,0,0,39,10041,100000,1681440,2200000,3881440,38.814,5.000,5,0,10001,0,1,0,39,1,0,1600160,0,0,784,80496,0,0,0,0,0,0,10001,100000,0
count5_4_16_32_64_256,5,"NODE4,NODE16,NODE32,NODE64,NODE256",count5_4_16_32_64_256,controlled_fanout,100000,1,10,10000,0,0,lookup_absent_late,0.001619000,100000,61.766523,100000,0,10001,0,0,39,10041,100000,1681440,2200000,3881440,38.814,5.000,5,0,10001,0,1,0,39,1,0,1600160,0,0,784,80496,0,0,0,0,0,0,10001,100000,0
count5_4_16_32_64_256,5,"NODE4,NODE16,NODE32,NODE64,NODE256",count5_4_16_32_64_256,controlled_fanout,100000,1,10,10000,0,0,insert,0.010408999,100000,9.607071,100000,0,10001,0,0,39,10041,100000,1681440,2200000,3881440,38.814,5.000,5,0,10001,0,1,0,39,1,0,1600160,0,0,784,80496,0,0,0,0,0,0,10001,100000,0
count5_4_16_32_64_256,5,"NODE4,NODE16,NODE32,NODE64,NODE256",count5_4_16_32_64_256,controlled_fanout,100000,1,10,10000,0,0,lookup_success,0.002431001,100000,41.135325,100000,0,10001,0,0,39,10041,100000,1681440,2200000,3881440,38.814,5.000,5,0,10001,0,1,0,39,1,0,1600160,0,0,784,80496,0,0,0,0,0,0,10001,100000,0
count5_4_16_32_64_256,5,"NODE4,NODE16,NODE32,NODE64,NODE256",count5_4_16_32_64_256,controlled_fanout,100000,1,10,10000,0,0,lookup_absent_early,0.002217000,100000,45.105992,100000,0,10001,0,0,39,10041,100000,1681440,2200000,3881440,38.814,5.000,5,0,10001,0,1,0,39,1,0,1600160,0,0,784,80496,0,0,0,0,0,0,10001,100000,0
count5_4_16_32_64_256,5,"NODE4,NODE16,NODE32,NODE64,NODE256",count5_4_16_32_64_256,controlled_fanout,100000,1,10,10000,0,0,lookup_absent_late,0.001498000,100000,66.755685,100000,0,10001,0,0,39,10041,100000,1681440,2200000,3881440,38.814,5.000,5,0,10001,0,1,0,39,1,0,1600160,0,0,784,80496,0,0,0,0,0,0,10001,100000,0
count5_4_16_32_64_256,5,"NODE4,NODE16,NODE32,NODE64,NODE256",count5_4_16_32_64_256,controlled_fanout,160000,1,16,10000,0,0,insert,0.018122000,160000,8.829048,160000,0,10001,0,0,39,10041,160000,1681440,3520000,5201440,32.509,5.000,5,0,10001,0,1,0,39,1,0,1600160,0,0,784,80496,0,0,0,0,0,0,10001,160000,0
count5_4_16_32_64_256,5,"NODE4,NODE16,NODE32,NODE64,NODE256",count5_4_16_32_64_256,controlled_fanout,160000,1,16,10000,0,0,lookup_success,0.004259001,160000,37.567499,160000,0,10001,0,0,39,10041,160000,1681440,3520000,5201440,32.509,5.000,5,0,10001,0,1,0,39,1,0,1600160,0,0,784,80496,0,0,0,0,0,0,10001,160000,0
count5_4_16_32_64_256,5,"NODE4,NODE16,NODE32,NODE64,NODE256",count5_4_16_32_64_256,controlled_fanout,160000,1,16,10000,0,0,lookup_absent_early,0.004175000,160000,38.323354,160000,0,10001,0,0,39,10041,160000,1681440,3520000,5201440,32.509,5.000,5,0,10001,0,1,0,39,1,0,1600160,0,0,784,80496,0,0,0,0,0,0,10001,160000,0
count5_4_16_32_64_256,5,"NODE4,NODE16,NODE32,NODE64,NODE256",count5_4_16_32_64_256,controlled_fanout,160000,1,16,10000,0,0,lookup_absent_late,0.002370000,160000,67.510552,160000,0,10001,0,0,39,10041,160000,1681440,3520000,5201440,32.509,5.000,5,0,10001,0,1,0,39,1,0,1600160,0,0,784,80496,0,0,0,0,0,0,10001,160000,0
count5_4_16_32_64_256,5,"NODE4,NODE16,NODE32,NODE64,NODE256",count5_4_16_32_64_256,controlled_fanout,160000,1,16,10000,0,0,insert,0.016532000,160000,9.678200,160000,0,10001,0,0,39,10041,160000,1681440,3520000,5201440,32.509,5.000,5,0,10001,0,1,0,39,1,0,1600160,0,0,784,80496,0,0,0,0,0,0,10001,160000,0
count5_4_16_32_64_256,5,"NODE4,NODE16,NODE32,NODE64,NODE256",count5_4_16_32_64_256,controlled_fanout,160000,1,16,10000,0,0,lookup_success,0.004559000,160000,35.095415,160000,0,10001,0,0,39,10041,160000,1681440,3520000,5201440,32.509,5.000,5,0,10001,0,1,0,39,1,0,1600160,0,0,784,80496,0,0,0,0,0,0,10001,160000,0
count5_4_16_32_64_256,5,"NODE4,NODE16,NODE32,NODE64,NODE256",count5_4_16_32_64_256,controlled_fanout,160000,1,16,10000,0,0,lookup_absent_early,0.003852000,160000,41.536869,160000,0,10001,0,0,39,10041,160000,1681440,3520000,5201440,32.509,5.000,5,0,10001,0,1,0,39,1,0,1600160,0,0,784,80496,0,0,0,0,0,0,10001,160000,0
count5_4_16_32_64_256,5,"NODE4,NODE16,NODE32,NODE64,NODE256",count5_4_16_32_64_256,controlled_fanout,160000,1,16,10000,0,0,lookup_absent_late,0.003043000,160000,52.579697,160000,0,10001,0,0,39,10041,160000,1681440,3520000,5201440,32.509,5.000,5,0,10001,0,1,0,39,1,0,1600160,0,0,784,80496,0,0,0,0,0,0,10001,160000,0
count5_4_16_32_64_256,5,"NODE4,NODE16,NODE32,NODE64,NODE256",count5_4_16_32_64_256,controlled_fanout,160000,1,16,10000,0,0,insert,0.014928000,160000,10.718114,160000,0,10001,0,0,39,10041,160000,1681440,3520000,5201440,32.509,5.000,5,0,10001,0,1,0,39,1,0,1600160,0,0,784,80496,0,0,0,0,0,0,10001,160000,0
count5_4_16_32_64_256,5,"NODE4,NODE16,NODE32,NODE64,NODE256",count5_4_16_32_64_256,controlled_fanout,160000,1,16,10000,0,0,lookup_success,0.005387000,160000,29.701133,160000,0,10001,0,0,39,10041,160000,1681440,3520000,5201440,32.509,5.000,5,0,10001,0,1,0,39,1,0,1600160,0,0,784,80496,0,0,0,0,0,0,10001,160000,0
count5_4_16_32_64_256,5,"NODE4,NODE16,NODE32,NODE64,NODE256",count5_4_16_32_64_256,controlled_fanout,160000,1,16,10000,0,0,lookup_absent_early,0.003332000,160000,48.019204,160000,0,10001,0,0,39,10041,160000,1681440,3520000,5201440,32.509,5.000,5,0,10001,0,1,0,39,1,0,1600160,0,0,784,80496,0,0,0,0,0,0,10001,160000,0
count5_4_16_32_64_256,5,"NODE4,NODE16,NODE32,NODE64,NODE256",count5_4_16_32_64_256,controlled_fanout,160000,1,16,10000,0,0,lookup_absent_late,0.002952999,160000,54.182198,160000,0,10001,0,0,39,10041,160000,1681440,3520000,5201440,32.509,5.000,5,0,10001,0,1,0,39,1,0,1600160,0,0,784,80496,0,0,0,0,0,0,10001,160000,0
count5_4_16_32_64_256,5,"NODE4,NODE16,NODE32,NODE64,NODE256",count5_4_16_32_64_256,controlled_fanout,320000,1,32,10000,0,0,insert,0.053778000,320000,5.950389,320000,0,1,10000,0,39,10041,320000,3121440,7040000,10161440,31.755,5.000,5,0,1,10000,1,0,39,1,0,160,3040000,0,784,80496,0,0,0,0,0,0,1,320000,0
count5_4_16_32_64_256,5,"NODE4,NODE16,NODE32,NODE64,NODE256",count5_4_16_32_64_256,controlled_fanout,320000,1,32,10000,0,0,lookup_success,0.017062999,320000,18.754030,320000,0,1,10000,0,39,10041,320000,3121440,7040000,10161440,31.755,5.000,5,0,1,10000,1,0,39,1,0,160,3040000,0,784,80496,0,0,0,0,0,0,1,320000,0
count5_4_16_32_64_256,5,"NODE4,NODE16,NODE32,NODE64,NODE256",count5_4_16_32_64_256,controlled_fanout,320000,1,32,10000,0,0,lookup_absent_early,0.012355000,320000,25.900446,320000,0,1,10000,0,39,10041,320000,3121440,7040000,10161440,31.755,5.000,5,0,1,10000,1,0,39,1,0,160,3040000,0,784,80496,0,0,0,0,0,0,1,320000,0
count5_4_16_32_64_256,5,"NODE4,NODE16,NODE32,NODE64,NODE256",count5_4_16_32_64_256,controlled_fanout,320000,1,32,10000,0,0,lookup_absent_late,0.006019000,320000,53.164978,320000,0,1,10000,0,39,10041,320000,3121440,7040000,10161440,31.755,5.000,5,0,1,10000,1,0,39,1,0,160,3040000,0,784,80496,0,0,0,0,0,0,1,320000,0
count5_4_16_32_64_256,5,"NODE4,NODE16,NODE32,NODE64,NODE256",count5_4_16_32_64_256,controlled_fanout,320000,1,32,10000,0,0,insert,0.053792000,320000,5.948840,320000,0,1,10000,0,39,10041,320000,3121440,7040000,10161440,31.755,5.000,5,0,1,10000,1,0,39,1,0,160,3040000,0,784,80496,0,0,0,0,0,0,1,320000,0
count5_4_16_32_64_256,5,"NODE4,NODE16,NODE32,NODE64,NODE256",count5_4_16_32_64_256,controlled_fanout,320000,1,32,10000,0,0,lookup_success,0.016275000,320000,19.662059,320000,0,1,10000,0,39,10041,320000,3121440,7040000,10161440,31.755,5.000,5,0,1,10000,1,0,39,1,0,160,3040000,0,784,80496,0,0,0,0,0,0,1,320000,0
count5_4_16_32_64_256,5,"NODE4,NODE16,NODE32,NODE64,NODE256",count5_4_16_32_64_256,controlled_fanout,320000,1,32,10000,0,0,lookup_absent_early,0.012139000,320000,26.361315,320000,0,1,10000,0,39,10041,320000,3121440,7040000,10161440,31.755,5.000,5,0,1,10000,1,0,39,1,0,160,3040000,0,784,80496,0,0,0,0,0,0,1,320000,0
count5_4_16_32_64_256,5,"NODE4,NODE16,NODE32,NODE64,NODE256",count5_4_16_32_64_256,controlled_fanout,320000,1,32,10000,0,0,lookup_absent_late,0.007054999,320000,45.357906,320000,0,1,10000,0,39,10041,320000,3121440,7040000,10161440,31.755,5.000,5,0,1,10000,1,0,39,1,0,160,3040000,0,784,80496,0,0,0,0,0,0,1,320000,0
count5_4_16_32_64_256,5,"NODE4,NODE16,NODE32,NODE64,NODE256",count5_4_16_32_64_256,controlled_fanout,320000,1,32,10000,0,0,insert,0.054773000,320000,5.842295,320000,0,1,10000,0,39,10041,320000,3121440,7040000,10161440,31.755,5.000,5,0,1,10000,1,0,39,1,0,160,3040000,0,784,80496,0,0,0,0,0,0,1,320000,0
count5_4_16_32_64_256,5,"NODE4,NODE16,NODE32,NODE64,NODE256",count5_4_16_32_64_256,controlled_fanout,320000,1,32,10000,0,0,lookup_success,0.016802999,320000,19.044219,320000,0,1,10000,0,39,10041,320000,3121440,7040000,10161440,31.755,5.000,5,0,1,10000,1,0,39,1,0,160,3040000,0,784,80496,0,0,0,0,0,0,1,320000,0
count5_4_16_32_64_256,5,"NODE4,NODE16,NODE32,NODE64,NODE256",count5_4_16_32_64_256,controlled_fanout,320000,1,32,10000,0,0,lookup_absent_early,0.011015000,320000,29.051294,320000,0,1,10000,0,39,10041,320000,3121440,7040000,10161440,31.755,5.000,5,0,1,10000,1,0,39,1,0,160,3040000,0,784,80496,0,0,0,0,0,0,1,320000,0
count5_4_16_32_64_256,5,"NODE4,NODE16,NODE32,NODE64,NODE256",count5_4_16_32_64_256,controlled_fanout,320000,1,32,10000,0,0,lookup_absent_late,0.006098000,320000,52.476219,320000,0,1,10000,0,39,10041,320000,3121440,7040000,10161440,31.755,5.000,5,0,1,10000,1,0,39,1,0,160,3040000,0,784,80496,0,0,0,0,0,0,1,320000,0
count6_4_16_32_48_64_256,6,"NODE4,NODE16,NODE32,NODE48,NODE64,NODE256",count6_4_16_32_48_64_256,dense_uint64,100000,1,0,0,0,0,insert,0.005520000,100000,18.115942,100000,1,0,0,0,393,394,100000,811208,2400000,3211208,32.112,8.000,8,1,0,0,0,0,393,0,56,0,0,0,0,811152,0,0,0,0,1,0,0,100000,0
count6_4_16_32_48_64_256,6,"NODE4,NODE16,NODE32,NODE48,NODE64,NODE256",count6_4_16_32_48_64_256,dense_uint64,100000,1,0,0,0,0,lookup_success,0.001823000,100000,54.854645,100000,1,0,0,0,393,394,100000,811208,2400000,3211208,32.112,8.000,8,1,0,0,0,0,393,0,56,0,0,0,0,811152,0,0,0,0,1,0,0,100000,0
count6_4_16_32_48_64_256,6,"NODE4,NODE16,NODE32,NODE48,NODE64,NODE256",count6_4_16_32_48_64_256,dense_uint64,100000,1,0,0,0,0,lookup_absent_early,0.000739000,100000,135.318033,100000,1,0,0,0,393,394,100000,811208,2400000,3211208,32.112,8.000,8,1,0,0,0,0,393,0,56,0,0,0,0,811152,0,0,0,0,1,0,0,100000,0
count6_4_16_32_48_64_256,6,"NODE4,NODE16,NODE32,NODE48,NODE64,NODE256",count6_4_16_32_48_64_256,dense_uint64,100000,1,0,0,0,0,lookup_absent_late,0.001403000,100000,71.275827,100000,1,0,0,0,393,394,100000,811208,2400000,3211208,32.112,8.000,8,1,0,0,0,0,393,0,56,0,0,0,0,811152,0,0,0,0,1,0,0,100000,0
count6_4_16_32_48_64_256,6,"NODE4,NODE16,NODE32,NODE48,NODE64,NODE256",count6_4_16_32_48_64_256,dense_uint64,100000,1,0,0,0,0,insert,0.006969000,100000,14.349261,100000,1,0,0,0,393,394,100000,811208,2400000,3211208,32.112,8.000,8,1,0,0,0,0,393,0,56,0,0,0,0,811152,0,0,0,0,1,0,0,100000,0
count6_4_16_32_48_64_256,6,"NODE4,NODE16,NODE32,NODE48,NODE64,NODE256",count6_4_16_32_48_64_256,dense_uint64,100000,1,0,0,0,0,lookup_success,0.001960000,100000,51.020408,100000,1,0,0,0,393,394,100000,811208,2400000,3211208,32.112,8.000,8,1,0,0,0,0,393,0,56,0,0,0,0,811152,0,0,0,0,1,0,0,100000,0
count6_4_16_32_48_64_256,6,"NODE4,NODE16,NODE32,NODE48,NODE64,NODE256",count6_4_16_32_48_64_256,dense_uint64,100000,1,0,0,0,0,lookup_absent_early,0.000804001,100000,124.378027,100000,1,0,0,0,393,394,100000,811208,2400000,3211208,32.112,8.000,8,1,0,0,0,0,393,0,56,0,0,0,0,811152,0,0,0,0,1,0,0,100000,0
count6_4_16_32_48_64_256,6,"NODE4,NODE16,NODE32,NODE48,NODE64,NODE256",count6_4_16_32_48_64_256,dense_uint64,100000,1,0,0,0,0,lookup_absent_late,0.001390000,100000,71.942453,100000,1,0,0,0,393,394,100000,811208,2400000,3211208,32.112,8.000,8,1,0,0,0,0,393,0,56,0,0,0,0,811152,0,0,0,0,1,0,0,100000,0
count6_4_16_32_48_64_256,6,"NODE4,NODE16,NODE32,NODE48,NODE64,NODE256",count6_4_16_32_48_64_256,dense_uint64,100000,1,0,0,0,0,insert,0.006671000,100000,14.990256,100000,1,0,0,0,393,394,100000,811208,2400000,3211208,32.112,8.000,8,1,0,0,0,0,393,0,56,0,0,0,0,811152,0,0,0,0,1,0,0,100000,0
count6_4_16_32_48_64_256,6,"NODE4,NODE16,NODE32,NODE48,NODE64,NODE256",count6_4_16_32_48_64_256,dense_uint64,100000,1,0,0,0,0,lookup_success,0.001878000,100000,53.248140,100000,1,0,0,0,393,394,100000,811208,2400000,3211208,32.112,8.000,8,1,0,0,0,0,393,0,56,0,0,0,0,811152,0,0,0,0,1,0,0,100000,0
