variant,workload,n,fanout_target,groups,zipf_s,operation,runs,mean,std,ci95
node64,controlled_fanout,40000,4,10000,0.0,lookup_absent,25,73.12071668,2.8145580258134757,1.1033067461188826
node64,controlled_fanout,40000,4,10000,0.0,lookup_success,25,30.295741239999998,0.6652640259161078,0.2607834981591143
node64,controlled_fanout,40000,40,1000,0.0,insert,25,11.9234758,0.5220999100727753,0.20466316474852791
node64,controlled_fanout,40000,40,1000,0.0,lookup_absent,25,81.77279435999999,3.7769801142644828,1.4805762047916773
node64,controlled_fanout,40000,40,1000,0.0,lookup_success,25,34.21631856,0.8137759361142809,0.3190001669567981
node64,controlled_fanout,47000,47,1000,0.0,insert,25,12.00948464,0.4024994512716636,0.15777978489849212
node64,controlled_fanout,47000,47,1000,0.0,lookup_absent,25,80.53921868,4.307340234506514,1.6884773719265536
node64,controlled_fanout,47000,47,1000,0.0,lookup_success,25,33.34040504,1.295225124556231,0.5077282488260425
node64,controlled_fanout,48000,48,1000,0.0,insert,25,11.98586324,0.32379720850045957,0.12692850573218015
node64,controlled_fanout,48000,48,1000,0.0,lookup_absent,25,82.35102972,3.486929383592494,1.3668763183682577
node64,controlled_fanout,48000,48,1000,0.0,lookup_success,25,33.30543092,1.0905591774000587,0.427499197540823
node64,controlled_fanout,49000,49,1000,0.0,insert,25,10.30691448,0.6368142061132722,0.2496311687964027
node64,controlled_fanout,49000,49,1000,0.0,lookup_absent,25,78.24820507999999,8.705699991852754,3.412634396806279
node64,controlled_fanout,49000,49,1000,0.0,lookup_success,25,32.381561839999996,2.782085543047796,1.090577532874736
node64,controlled_fanout,50000,5,10000,0.0,insert,25,9.4758512,0.459172849308406,0.17999575692889516
node64,controlled_fanout,50000,5,10000,0.0,lookup_absent,25,65.12082932,5.216995863278411,2.045062378405137
node64,controlled_fanout,50000,5,10000,0.0,lookup_success,25,34.480057200000005,1.4223611989520561,0.557565589989206
node64,controlled_fanout,50000,50,1000,0.0,insert,25,9.970073,0.6105374947836952,0.2393306979552085
node64,controlled_fanout,50000,50,1000,0.0,lookup_absent,25,72.64925188000001,13.12223446562132,5.143915910523558
node64,controlled_fanout,50000,50,1000,0.0,lookup_success,25,30.984956,4.550618768693678,1.7838425573279217
node64,controlled_fanout,56000,56,1000,0.0,insert,25,8.855301560000001,0.8128950566338025,0.31865486220045053
node64,controlled_fanout,56000,56,1000,0.0,lookup_absent,25,63.029926800000005,3.8285169464654563,1.5007786430144587
node64,controlled_fanout,56000,56,1000,0.0,lookup_success,25,27.737956840000003,3.0065338562977533,1.1785612716687193
node64,controlled_fanout,60000,6,10000,0.0,insert,25,9.93283692,0.337049022332548,0.13212321675435884
node64,controlled_fanout,60000,6,10000,0.0,lookup_absent,25,65.83708052,2.953427057721408,1.157743406626792
node64,controlled_fanout,60000,6,10000,0.0,lookup_success,25,34.32923636,0.7702119881163042,0.30192309934159123
node64,controlled_fanout,63000,63,1000,0.0,insert,25,10.52467004,0.34263968146965024,0.1343147551361029
node64,controlled_fanout,63000,63,1000,0.0,lookup_absent,25,73.58344224000001,4.638535242319433,1.8183058149892175
node64,controlled_fanout,63000,63,1000,0.0,lookup_success,25,31.85701544,1.4681963656751347,0.5755329753446528
node64,controlled_fanout,64000,64,1000,0.0,insert,25,10.02921328,1.241604417618038,0.48670893170627094
node64,controlled_fanout,64000,64,1000,0.0,lookup_absent,25,71.72103236,7.637939842289988,2.9940724181776757
node64,controlled_fanout,64000,64,1000,0.0,lookup_success,25,31.286324720000003,1.9669796898329799,0.7710560384145281
node64,controlled_fanout,65000,65,1000,0.0,insert,25,9.46427268,0.6138091720623713,0.24061319544844953
node64,controlled_fanout,65000,65,1000,0.0,lookup_absent,25,73.51656292,3.9925462921908403,1.5650781465388095
node64,controlled_fanout,65000,65,1000,0.0,lookup_success,25,32.81422568,0.9053039466327835,0.3548791470800511
node64,controlled_fanout,66000,66,1000,0.0,insert,25,9.2977898,0.5953473955496484,0.23337617905546218
node64,controlled_fanout,66000,66,1000,0.0,lookup_absent,25,70.06662092,6.0077210698597066,2.355026659385005
node64,controlled_fanout,66000,66,1000,0.0,lookup_success,25,31.862182000000004,1.8164210269357783,0.7120370425588252
node64,controlled_fanout,70000,7,10000,0.0,insert,25,10.08948768,0.4846355453136684,0.18997713376295802
node64,controlled_fanout,70000,7,10000,0.0,lookup_absent,25,59.60554596,3.720629276987872,1.4584866765792457
node64,controlled_fanout,70000,7,10000,0.0,lookup_success,25,33.33141972,1.3282648900840377,0.5206798369129427
node64,controlled_fanout,80000,8,10000,0.0,insert,25,10.4247584,0.5575593295503772,0.21856325718374786
node64,controlled_fanout,80000,8,10000,0.0,lookup_absent,25,60.39247732,2.6951174269785665,1.0564860313755982
node64,controlled_fanout,80000,8,10000,0.0,lookup_success,25,33.35442516,1.034771148305614,0.40563029013580065
node64,controlled_fanout,80000,80,1000,0.0,insert,25,10.03724204,0.4592987689883425,0.18004511744343027
node64,controlled_fanout,80000,80,1000,0.0,lookup_absent,25,68.86409852,4.770168774669665,1.8699061596705089
node64,controlled_fanout,80000,80,1000,0.0,lookup_success,25,31.95167092,1.0592795074198182,0.4152375669085687
node64,controlled_fanout,96000,96,1000,0.0,insert,25,9.88306724,1.0205040551228544,0.40003758960815894
node64,controlled_fanout,96000,96,1000,0.0,lookup_absent,25,68.24426256,2.4157845182499385,0.9469875311539759
node64,controlled_fanout,96000,96,1000,0.0,lookup_success,25,31.054247359999998,2.0127152340915595,0.7889843717638912
node64,controlled_fanout,112000,112,1000,0.0,insert,25,10.03835856,0.9895877139901106,0.38791838388412336
node64,controlled_fanout,112000,112,1000,0.0,lookup_absent,25,65.71226828,2.3880093017495683,0.9360996462858309
node64,controlled_fanout,112000,112,1000,0.0,lookup_success,25,30.670827199999998,1.6391911161092023,0.6425629175148073
node64,controlled_fanout,120000,12,10000,0.0,insert,25,10.439524879999999,0.6622593386260723,0.25960566074142033
node64,controlled_fanout,120000,12,10000,0.0,lookup_absent,25,57.33450028,2.126651067058888,0.8336472182870841
node64,controlled_fanout,120000,12,10000,0.0,lookup_success,25,31.27056244,1.3939708246114186,0.5464365632476761
node64,controlled_fanout,128000,128,1000,0.0,insert,25,10.0141308,1.09846112502829,0.4305967610110897
node64,controlled_fanout,128000,128,1000,0.0,lookup_absent,25,64.50891192,6.214873029838492,2.436230227696689
node64,controlled_fanout,128000,128,1000,0.0,lookup_success,25,29.4220012,4.328791239599765,1.6968861659231078
node64,controlled_fanout,150000,15,10000,0.0,insert,25,9.68151116,0.7124629037498885,0.2792854582699563
node64,controlled_fanout,150000,15,10000,0.0,lookup_absent,25,55.589097519999996,4.418188128763892,1.7319297464754455
node64,controlled_fanout,150000,15,10000,0.0,lookup_success,25,29.14565556,2.3846170674645557,0.9347698904461058
node64,controlled_fanout,160000,16,10000,0.0,insert,25,9.13958036,0.609949607309754,0.23910024606542354
node64,controlled_fanout,160000,16,10000,0.0,lookup_absent,25,53.2659308,6.587116853414062,2.582149806538312
node64,controlled_fanout,160000,16,10000,0.0,lookup_success,25,26.59880028,4.703086188575066,1.8436097859214258
node64,controlled_fanout,160000,160,1000,0.0,insert,25,9.79702988,0.8168509560446814,0.32020557476951506
node64,controlled_fanout,160000,160,1000,0.0,lookup_absent,25,59.304353279999994,8.935072485642829,3.5025484143719887
node64,controlled_fanout,160000,160,1000,0.0,lookup_success,25,28.75051844,2.3816585164519997,0.9336101384491838
node64,controlled_fanout,170000,17,10000,0.0,insert,25,7.59721712,0.22723410311914014,0.08907576842270293
node64,controlled_fanout,170000,17,10000,0.0,lookup_absent,25,37.04101956,6.469376636898979,2.5359956416644
node64,controlled_fanout,170000,17,10000,0.0,lookup_success,25,12.7674888,1.5051205971859032,0.590007274096874
node64,controlled_fanout,180000,18,10000,0.0,insert,25,7.321640640000001,0.204105938617237,0.0800095279379569
node64,controlled_fanout,180000,18,10000,0.0,lookup_absent,25,33.33393864,5.502314820324729,2.1569074095672938
node64,controlled_fanout,180000,18,10000,0.0,lookup_success,25,11.5911274,1.3136973961098943,0.5149693792750786
node64,controlled_fanout,192000,192,1000,0.0,insert,25,8.851085000000001,0.6861918689077298,0.26898721261183006
node64,controlled_fanout,192000,192,1000,0.0,lookup_absent,25,52.26349484,7.114834587920438,2.7890151584648115
node64,controlled_fanout,192000,192,1000,0.0,lookup_success,25,22.9023972,4.340481126864154,1.7014686017307485
node64,controlled_fanout,224000,224,1000,0.0,insert,25,8.310210399999999,0.6755341834742707,0.26480939992191416
node64,controlled_fanout,224000,224,1000,0.0,lookup_absent,25,35.40792428,3.4600753142882064,1.356349523200977
node64,controlled_fanout,224000,224,1000,0.0,lookup_success,25,15.579473720000001,1.5397055248100882,0.6035645657255546
node64,controlled_fanout,240000,24,10000,0.0,insert,25,6.3318078,0.14905204313426917,0.058428400908633514
node64,controlled_fanout,240000,24,10000,0.0,lookup_absent,25,24.36424896,1.296209608215479,0.5081141664204678
node64,controlled_fanout,240000,24,10000,0.0,lookup_success,25,8.43739248,0.721022100403432,0.2826406633581453
node64,controlled_fanout,255000,255,1000,0.0,insert,25,8.14118476,0.1812994332288624,0.07106937782571407
node64,controlled_fanout,255000,255,1000,0.0,lookup_absent,25,29.659507360000003,2.1713138519952775,0.8511550299821489
node64,controlled_fanout,255000,255,1000,0.0,lookup_success,25,11.69604696,1.0042663032178216,0.39367239086138606
node64,controlled_fanout,310000,31,10000,0.0,insert,25,5.131877439999999,0.11772741869076193,0.04614914812677868
node64,controlled_fanout,310000,31,10000,0.0,lookup_absent,25,20.65981568,0.6393481673574989,0.2506244816041395
node64,controlled_fanout,310000,31,10000,0.0,lookup_success,25,6.933734960000001,0.695988961735235,0.2728276730002121
node64,controlled_fanout,320000,32,10000,0.0,insert,25,4.98750928,0.28267509420453607,0.11080863692817813
node64,controlled_fanout,320000,32,10000,0.0,lookup_absent,25,20.29270064,0.40183230711028384,0.15751826438723127
node64,controlled_fanout,320000,32,10000,0.0,lookup_success,25,6.709033399999999,0.680603703079786,0.2667966516072761
node64,controlled_fanout,330000,33,10000,0.0,insert,25,4.93550576,0.14008644347398488,0.05491388584180207
node64,controlled_fanout,330000,33,10000,0.0,lookup_absent,25,19.05107608,2.1381593699920756,0.8381584730368935
node64,controlled_fanout,330000,33,10000,0.0,lookup_success,25,6.563533720000001,0.7977999275253541,0.3127375715899388
node64,controlled_fanout,340000,34,10000,0.0,insert,25,4.75804356,0.3282572738466837,0.12867685134790002
node64,controlled_fanout,340000,34,10000,0.0,lookup_absent,25,18.48239628,1.8169918591819225,0.7122608087993136
node64,controlled_fanout,340000,34,10000,0.0,lookup_success,25,6.2772017600000005,0.8849864325655548,0.3469146815656975
node64,controlled_fanout,370000,37,10000,0.0,insert,25,4.63976544,0.08483782986826485,0.03325642930835982
node64,controlled_fanout,370000,37,10000,0.0,lookup_absent,25,18.69850396,0.9417171233880197,0.3691531123681037
node64,controlled_fanout,370000,37,10000,0.0,lookup_success,25,6.12272252,0.628990405400798,0.24656423891711282
node64,controlled_fanout,400000,40,10000,0.0,insert,25,4.41879048,0.08966152672278115,0.03514731847533021
node64,controlled_fanout,400000,40,10000,0.0,lookup_absent,25,17.84696884,1.3241157371422347,0.519053368959756
node64,controlled_fanout,400000,40,10000,0.0,lookup_success,25,5.82142616,0.6031765018005844,0.23644518870582906
node64,controlled_fanout,470000,47,10000,0.0,insert,25,4.10457924,0.05678556786520091,0.022259942603158757
node64,controlled_fanout,470000,47,10000,0.0,lookup_absent,25,17.11060988,0.23419438240244003,0.09180419790175649
node64,controlled_fanout,470000,47,10000,0.0,lookup_success,25,5.422938719999999,0.4071872508806113,0.15961740234519964
node64,controlled_fanout,480000,48,10000,0.0,insert,25,4.06546756,0.09970816122568231,0.03908559920046746
node64,controlled_fanout,480000,48,10000,0.0,lookup_absent,25,16.99068348,0.224453282367237,0.0879856866879569
node64,controlled_fanout,480000,48,10000,0.0,lookup_success,25,5.4215678,0.36594659592077083,0.14345106560094217
node64,controlled_fanout,490000,49,10000,0.0,insert,25,3.7916438799999996,0.12938731455025518,0.050719827303700026
node64,controlled_fanout,490000,49,10000,0.0,lookup_absent,25,16.88274736,0.25195343427984296,0.09876574623769843
node64,controlled_fanout,490000,49,10000,0.0,lookup_success,25,5.3544389599999995,0.23474015729888822,0.09201814166116419
node64,controlled_fanout,500000,50,10000,0.0,insert,25,3.7346461599999996,0.12321708296900233,0.04830109652384891
node64,controlled_fanout,500000,50,10000,0.0,lookup_absent,25,16.5251096,0.5848217794295685,0.22925013753639084
node64,controlled_fanout,500000,50,10000,0.0,lookup_success,25,5.225196039999999,0.2943373231348799,0.11538023066887293
node64,controlled_fanout,560000,56,10000,0.0,insert,25,3.5861152,0.0544721975552667,0.021353101441664545
node64,controlled_fanout,560000,56,10000,0.0,lookup_absent,25,15.959515080000001,0.8705014999017292,0.3412365879614778
node64,controlled_fanout,560000,56,10000,0.0,lookup_success,25,5.08793168,0.20586494166052996,0.08069905713092775
node64,controlled_fanout,630000,63,10000,0.0,insert,25,3.4655363599999998,0.04631209063056137,0.018154339527180055
node64,controlled_fanout,630000,63,10000,0.0,lookup_absent,25,15.52906692,0.6867655318568167,0.2692120884878721
node64,controlled_fanout,630000,63,10000,0.0,lookup_success,25,4.8354216,0.23979603695328222,0.09400004648568663
node64,controlled_fanout,640000,64,10000,0.0,insert,25,3.44303232,0.06131451563640275,0.024035290129469877
node64,controlled_fanout,640000,64,10000,0.0,lookup_absent,25,15.500979480000002,0.916592054586496,0.3593040853979064
node64,controlled_fanout,640000,64,10000,0.0,lookup_success,25,4.8828350799999996,0.16469335165515958,0.06455979384882256
node64,controlled_fanout,650000,65,10000,0.0,insert,25,3.32868656,0.04716986462605118,0.018490586933412063
node64,controlled_fanout,650000,65,10000,0.0,lookup_absent,25,16.27731068,0.20050108359988117,0.07859642477115342
node64,controlled_fanout,650000,65,10000,0.0,lookup_success,25,4.99825488,0.1788310163807629,0.07010175842125906
node64,controlled_fanout,660000,66,10000,0.0,insert,25,3.2940299599999996,0.04055997640170256,0.015899510749467403
node64,controlled_fanout,660000,66,10000,0.0,lookup_absent,25,16.03181044,0.6842135933668102,0.2682117285997896
node64,controlled_fanout,660000,66,10000,0.0,lookup_success,25,4.96353944,0.18093371814978737,0.07092601751471664
node64,controlled_fanout,800000,80,10000,0.0,insert,25,3.1260108000000004,0.025922428597966358,0.010161592010402811
node64,controlled_fanout,800000,80,10000,0.0,lookup_absent,25,15.68278308,0.38666686757131163,0.15157341208795416
node64,controlled_fanout,800000,80,10000,0.0,lookup_success,25,4.70222904,0.15571552521063314,0.0610404858825682
node64,controlled_fanout,960000,96,10000,0.0,insert,25,3.0144086,0.04872807518258848,0.019101405471574684
node64,controlled_fanout,960000,96,10000,0.0,lookup_absent,25,15.426937760000001,0.18669568515128168,0.07318470857930241
node64,controlled_fanout,960000,96,10000,0.0,lookup_success,25,4.51486568,0.1356971902864732,0.05319329859229749
node64,controlled_fanout,1120000,112,10000,0.0,insert,25,2.9438586,0.07197800718506532,0.028215378816545605
node64,controlled_fanout,1120000,112,10000,0.0,lookup_absent,25,15.18774276,0.23669334458346478,0.09278379107671819
node64,controlled_fanout,1120000,112,10000,0.0,lookup_success,25,4.41059208,0.10607466278873279,0.041581267813183255
node64,controlled_fanout,1280000,128,10000,0.0,insert,25,2.86082152,0.09539534300570814,0.03739497445823759
node64,controlled_fanout,1280000,128,10000,0.0,lookup_absent,25,14.81740632,0.5657211694736582,0.22176269843367402
node64,controlled_fanout,1280000,128,10000,0.0,lookup_success,25,4.27467588,0.12214779179281127,0.047881934382782015
node64,controlled_fanout,1600000,160,10000,0.0,insert,25,2.7826973600000002,0.02896919411184923,0.0113559240918449
node64,controlled_fanout,1600000,160,10000,0.0,lookup_absent,25,14.689375199999999,0.4509094869559006,0.17675651888671304
node64,controlled_fanout,1600000,160,10000,0.0,lookup_success,25,4.17121572,0.08200661202077943,0.032146591912145535
node64,controlled_fanout,1920000,192,10000,0.0,insert,25,2.69480556,0.018423128539239282,0.007221866387381798
node64,controlled_fanout,1920000,192,10000,0.0,lookup_absent,25,14.37701708,0.16122736936593626,0.06320112879144701
node64,controlled_fanout,1920000,192,10000,0.0,lookup_success,25,4.0350778,0.0680159156974796,0.026662238953412003
node64,controlled_fanout,2240000,224,10000,0.0,insert,25,2.6540846399999998,0.020651171709856947,0.008095259310263923
node64,controlled_fanout,2240000,224,10000,0.0,lookup_absent,25,14.23686616,0.3725874517791857,0.14605428109744079
node64,controlled_fanout,2240000,224,10000,0.0,lookup_success,25,3.99624864,0.05847110666024127,0.022920673810814578
node64,controlled_fanout,2550000,255,10000,0.0,insert,25,2.62371124,0.013275877401261783,0.005204143941294618
node64,controlled_fanout,2550000,255,10000,0.0,lookup_absent,25,14.2102006,0.207261322249634,0.08124643832185653
node64,controlled_fanout,2550000,255,10000,0.0,lookup_success,25,3.95581504,0.05633053152486084,0.022081568357745447
original4,controlled_fanout,100,1,100,0.0,insert,25,21.72597916,4.360711671767375,1.709398975332811
original4,controlled_fanout,100,1,100,0.0,lookup_absent,25,141.34920648,11.257189213042171,4.412818171512531
original4,controlled_fanout,100,1,100,0.0,lookup_success,25,140.63492232000002,11.714755948766065,4.592184331916298
original4,controlled_fanout,200,2,100,0.0,insert,25,14.68822148,4.496729077012654,1.7627177981889606
original4,controlled_fanout,200,2,100,0.0,lookup_absent,25,89.4168178,25.694207931686726,10.072129509221195
original4,controlled_fanout,200,2,100,0.0,lookup_success,25,58.53209916,16.21017639493784,6.354389146815633
original4,controlled_fanout,300,3,100,0.0,insert,25,16.530799520000002,4.972963560742997,1.9494017158112549
original4,controlled_fanout,300,3,100,0.0,lookup_absent,25,90.07431523999999,23.860256087075967,9.35322038613378
original4,controlled_fanout,300,3,100,0.0,lookup_success,25,53.17616056,14.203513436530578,5.567777267119986
original4,controlled_fanout,400,4,100,0.0,insert,25,20.935013960000003,2.6341139718712903,1.0325726769735457
original4,controlled_fanout,400,4,100,0.0,lookup_absent,25,115.84112643999998,3.3402223120739984,1.3093671463330074
original4,controlled_fanout,400,4,100,0.0,lookup_success,25,64.5060816,1.4580061781768945,0.5715384218453426
original4,controlled_fanout,500,5,100,0.0,insert,25,12.290615800000001,2.7408463338680167,1.0744117628762626
original4,controlled_fanout,500,5,100,0.0,lookup_absent,25,101.094521,17.413965796426076,6.826274592199022
original4,controlled_fanout,500,5,100,0.0,lookup_success,25,84.6716,18.36900166534633,7.2006486528157625
original4,controlled_fanout,600,6,100,0.0,insert,25,14.62921448,4.4611815222946545,1.7487831567395045
original4,controlled_fanout,600,6,100,0.0,lookup_absent,25,100.47177980000001,25.97990288944152,10.184121932661075
original4,controlled_fanout,600,6,100,0.0,lookup_success,25,83.80816692,22.541254323145637,8.836171694673089
original4,controlled_fanout,700,7,100,0.0,insert,25,14.895687239999999,4.209363703977372,1.6500705719591298
original4,controlled_fanout,700,7,100,0.0,lookup_absent,25,108.50455928,22.315471035751393,8.747664646014545
original4,controlled_fanout,700,7,100,0.0,lookup_success,25,90.49775136,18.333526271083485,7.1867422982647255
original4,controlled_fanout,800,8,100,0.0,insert,25,15.02505196,4.390856404843236,1.7212157106985484
original4,controlled_fanout,800,8,100,0.0,lookup_absent,25,101.51923328000001,25.05674775286437,9.822245119122833
original4,controlled_fanout,800,8,100,0.0,lookup_success,25,83.33445395999999,20.70038411235696,8.114550572043928
original4,controlled_fanout,1000,1,1000,0.0,insert,25,19.52310788,2.722472810799408,1.067209341833368
original4,controlled_fanout,1000,1,1000,0.0,lookup_absent,25,119.31815032,14.018060178495732,5.495079589970326
original4,controlled_fanout,1000,1,1000,0.0,lookup_success,25,67.16601716,7.914863041522967,3.102626312277003
original4,controlled_fanout,1200,12,100,0.0,insert,25,13.2363426,2.563286966409471,1.0048084908325126
original4,controlled_fanout,1200,12,100,0.0,lookup_absent,25,94.69538116,19.367444575013597,7.592038273405329
original4,controlled_fanout,1200,12,100,0.0,lookup_success,25,75.61939796,14.962924097750346,5.865466246318135
original4,controlled_fanout,1500,15,100,0.0,insert,25,13.52624928,3.0264800797360225,1.1863801912565208
original4,controlled_fanout,1500,15,100,0.0,lookup_absent,25,97.59995531999999,19.192410271244643,7.5234248263279
original4,controlled_fanout,1500,15,100,0.0,lookup_success,25,75.97623756,14.89830450017162,5.840135364067274
original4,controlled_fanout,1600,16,100,0.0,insert,25,14.55144776,2.7012887213138246,1.0589051787550192
original4,controlled_fanout,1600,16,100,0.0,lookup_absent,25,112.11835968,21.607335784982464,8.470075627713125
original4,controlled_fanout,1600,16,100,0.0,lookup_success,25,88.80459592,15.377571016671672,6.028007838535295
original4,controlled_fanout,1700,17,100,0.0,insert,25,12.12019112,1.980932324332543,0.7765254711383569
original4,controlled_fanout,1700,17,100,0.0,lookup_absent,25,128.5342866,16.73150398836496,6.558749563439063
original4,controlled_fanout,1700,17,100,0.0,lookup_success,25,97.11021731999999,12.604682253288567,4.941035443289119
original4,controlled_fanout,1800,18,100,0.0,insert,25,11.98164352,1.8800610312946873,0.7369839242675174
original4,controlled_fanout,1800,18,100,0.0,lookup_absent,25,113.14416616,19.226684887338557,7.536860475836714
original4,controlled_fanout,1800,18,100,0.0,lookup_success,25,85.99088412,11.971790656975308,4.692941937534321
original4,controlled_fanout,2000,2,1000,0.0,insert,25,13.39353656,0.957201769998193,0.37522309383929164
original4,controlled_fanout,2000,2,1000,0.0,lookup_absent,25,96.17089535999999,3.7289627895707906,1.4617534135117498
original4,controlled_fanout,2000,2,1000,0.0,lookup_success,25,46.55927784000001,0.6558923586833623,0.257109804603878
original4,controlled_fanout,2400,24,100,0.0,insert,25,13.886849159999999,2.690018638724348,1.0544873063799443
original4,controlled_fanout,2400,24,100,0.0,lookup_absent,25,122.71608616000002,25.478265579875767,9.9874801073113
original4,controlled_fanout,2400,24,100,0.0,lookup_success,25,92.35261904000001,14.968929030581574,5.867820179987977
original4,controlled_fanout,3000,3,1000,0.0,insert,25,12.434077199999999,1.9458487128413493,0.762772695433809
original4,controlled_fanout,3000,3,1000,0.0,lookup_absent,25,89.79630872,12.136366161300316,4.757455535229724
original4,controlled_fanout,3000,3,1000,0.0,lookup_success,25,40.61559076,5.61785662261122,2.2021997960635984
original4,controlled_fanout,3100,31,100,0.0,insert,25,14.73068608,2.23074860952818,0.8744534549350466
original4,controlled_fanout,3100,31,100,0.0,lookup_absent,25,128.81612136,15.74371885693198,6.171537791917336
original4,controlled_fanout,3100,31,100,0.0,lookup_success,25,92.10387112000001,13.335367979429886,5.227464247936515
original4,controlled_fanout,3200,32,100,0.0,insert,25,14.916338920000001,2.3308982620594993,0.9137121187273237
original4,controlled_fanout,3200,32,100,0.0,lookup_absent,25,127.585011,16.559909337115883,6.491484460149427
original4,controlled_fanout,3200,32,100,0.0,lookup_success,25,93.199276,10.591331363142656,4.151801894351921
original4,controlled_fanout,3300,33,100,0.0,insert,25,15.658459279999999,1.8257291300911251,0.715685818995721
original4,controlled_fanout,3300,33,100,0.0,lookup_absent,25,129.5467652,12.827111564184351,5.028227733160266
original4,controlled_fanout,3300,33,100,0.0,lookup_success,25,94.78893204,6.827111303878941,2.6762276311205446
original4,controlled_fanout,3400,34,100,0.0,insert,25,15.26635556,2.1677831124246896,0.8497709800704782
original4,controlled_fanout,3400,34,100,0.0,lookup_absent,25,126.80050272,16.358774060854323,6.4126394318548945
original4,controlled_fanout,3400,34,100,0.0,lookup_success,25,91.66423791999999,11.992353456302675,4.701002554870649
original4,controlled_fanout,3700,37,100,0.0,insert,25,15.666144039999999,2.1540026584691585,0.84436904211991
original4,controlled_fanout,3700,37,100,0.0,lookup_absent,25,127.13539928,16.59871141202841,6.506694873515137
original4,controlled_fanout,3700,37,100,0.0,lookup_success,25,90.07025832,10.731776900021847,4.206856544808565
original4,controlled_fanout,4000,4,1000,0.0,insert,25,14.860381480000001,1.467115276486597,0.5751091883827459
original4,controlled_fanout,4000,4,1000,0.0,lookup_absent,25,91.10905984000001,7.093305510457593,2.780575760099376
original4,controlled_fanout,4000,4,1000,0.0,lookup_success,25,39.50557272,3.05179002986846,1.1963016917084364
original4,controlled_fanout,4000,40,100,0.0,insert,25,15.889589639999999,2.132660367628284,0.8360028641102872
original4,controlled_fanout,4000,40,100,0.0,lookup_absent,25,125.53713084,15.462915161634353,6.061462743360666
original4,controlled_fanout,4000,40,100,0.0,lookup_success,25,88.86430447999999,9.439289769439263,3.700201589620191
original4,controlled_fanout,4700,47,100,0.0,insert,25,16.50051952,2.1412874255107437,0.8393846708002115
original4,controlled_fanout,4700,47,100,0.0,lookup_absent,25,128.28990611999998,11.920922846645034,4.673001755884853
original4,controlled_fanout,4700,47,100,0.0,lookup_success,25,88.19619348,9.641790020161325,3.7795816879032396
original4,controlled_fanout,4800,48,100,0.0,insert,25,16.58980068,1.6936287630045712,0.6639024750977919
original4,controlled_fanout,4800,48,100,0.0,lookup_absent,25,131.45758908,5.344178670249305,2.0949180387377275
original4,controlled_fanout,4800,48,100,0.0,lookup_success,25,91.20026828,2.667038959032255,1.045479271940644
original4,controlled_fanout,4900,49,100,0.0,insert,25,13.799947079999999,1.8275225646733457,0.7163888453519516
original4,controlled_fanout,4900,49,100,0.0,lookup_absent,25,127.28423688,11.710216035258926,4.590404685821499
original4,controlled_fanout,4900,49,100,0.0,lookup_success,25,83.64051832000001,8.62659601104935,3.381625636331345
original4,controlled_fanout,5000,5,1000,0.0,insert,25,9.30620864,0.8308132263189923,0.325678784717045
original4,controlled_fanout,5000,5,1000,0.0,lookup_absent,25,90.26365299999999,6.307598533622525,2.47257862518003
original4,controlled_fanout,5000,5,1000,0.0,lookup_success,25,47.76093584,4.223450453035148,1.655592577589778
original4,controlled_fanout,5000,50,100,0.0,insert,25,13.455601280000002,1.7544129378437505,0.6877298716347502
original4,controlled_fanout,5000,50,100,0.0,lookup_absent,25,122.75996780000001,18.899831322789144,7.4087338785333445
original4,controlled_fanout,5000,50,100,0.0,lookup_success,25,81.06334852,12.295669288034585,4.819902360909557
original4,controlled_fanout,5600,56,100,0.0,insert,25,12.98204704,1.186178849139239,0.46498210886258173
original4,controlled_fanout,5600,56,100,0.0,lookup_absent,25,116.052678,4.2947680467069755,1.6835490743091346
original4,controlled_fanout,5600,56,100,0.0,lookup_success,25,76.0447482,5.5192778902870305,2.163556932992516
original4,controlled_fanout,6000,6,1000,0.0,insert,25,10.83851316,1.08704178095488,0.42612037813431297
original4,controlled_fanout,6000,6,1000,0.0,lookup_absent,25,98.64729976000001,9.542110597659672,3.7405073542825917
original4,controlled_fanout,6000,6,1000,0.0,lookup_success,25,51.3230206,4.4755303791236125,1.7544079086164561
original4,controlled_fanout,6300,63,100,0.0,insert,25,14.834424120000001,1.6891291186586446,0.6621386145141887
original4,controlled_fanout,6300,63,100,0.0,lookup_absent,25,127.98969472,2.8981012604287004,1.1360556940880504
original4,controlled_fanout,6300,63,100,0.0,lookup_success,25,82.40437304,8.27793299114545,3.244949732529016
original4,controlled_fanout,6400,64,100,0.0,insert,25,14.481941200000001,1.6972846601913885,0.6653355867950242
original4,controlled_fanout,6400,64,100,0.0,lookup_absent,25,125.80385144,12.65118265319238,4.959263600051413
original4,controlled_fanout,6400,64,100,0.0,lookup_success,25,82.08614664000001,7.931989448427206,3.1093398637834646
original4,controlled_fanout,6500,65,100,0.0,insert,25,14.871320679999998,2.169285104116595,0.8503597608137051
original4,controlled_fanout,6500,65,100,0.0,lookup_absent,25,125.60494492,13.175382829260395,5.164750069070075
original4,controlled_fanout,6500,65,100,0.0,lookup_success,25,80.221692,10.094728657871793,3.957133633885743
original4,controlled_fanout,6600,66,100,0.0,insert,25,15.42804756,2.2012266912207936,0.862880862958551
original4,controlled_fanout,6600,66,100,0.0,lookup_absent,25,122.43333604,17.08971986942883,6.699170188816102
