variant,workload,n,seed,fanout_target,groups,zipf_s,run,operation,seconds,ops,mops_per_sec,keys,node4,node16,node32,node48,node256,internal_nodes,leaves,internal_node_bytes,leaf_bytes,total_bytes,bytes_per_key,avg_leaf_depth,max_leaf_depth,fanout_0_4,fanout_5_16,fanout_17_32,fanout_33_48,fanout_49_64,fanout_65_256,node64,node4_bytes,node16_bytes,node32_bytes,node48_bytes,node64_bytes,node256_bytes,node2,node5,node2_bytes,node5_bytes,fanout_1_2,fanout_3_5,fanout_6_16
original4,dense_uint64,4096,1,0,0,0,17,lookup_absent,0.000017700,4096,231.412427,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
original4,dense_uint64,4096,1,0,0,0,18,insert,0.000211600,4096,19.357278,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
original4,dense_uint64,4096,1,0,0,0,18,lookup_success,0.000055500,4096,73.801802,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
original4,dense_uint64,4096,1,0,0,0,18,lookup_absent,0.000017600,4096,232.727275,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
original4,dense_uint64,4096,1,0,0,0,19,insert,0.000274200,4096,14.938001,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
original4,dense_uint64,4096,1,0,0,0,19,lookup_success,0.000057100,4096,71.733800,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
original4,dense_uint64,4096,1,0,0,0,19,lookup_absent,0.000017700,4096,231.412427,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
original4,dense_uint64,4096,1,0,0,0,20,insert,0.000209200,4096,19.579350,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
original4,dense_uint64,4096,1,0,0,0,20,lookup_success,0.000056700,4096,72.239859,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
original4,dense_uint64,4096,1,0,0,0,20,lookup_absent,0.000017700,4096,231.412430,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
original4,dense_uint64,4096,1,0,0,0,21,insert,0.000196000,4096,20.897959,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
original4,dense_uint64,4096,1,0,0,0,21,lookup_success,0.000056700,4096,72.239859,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
original4,dense_uint64,4096,1,0,0,0,21,lookup_absent,0.000017600,4096,232.727275,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
original4,dense_uint64,4096,1,0,0,0,22,insert,0.000200900,4096,20.388253,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
original4,dense_uint64,4096,1,0,0,0,22,lookup_success,0.000056700,4096,72.239859,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
original4,dense_uint64,4096,1,0,0,0,22,lookup_absent,0.000017600,4096,232.727272,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
original4,dense_uint64,4096,1,0,0,0,23,insert,0.000222600,4096,18.400719,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
original4,dense_uint64,4096,1,0,0,0,23,lookup_success,0.000057100,4096,71.733801,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
original4,dense_uint64,4096,1,0,0,0,23,lookup_absent,0.000017600,4096,232.727272,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
original4,dense_uint64,4096,1,0,0,0,24,insert,0.000192000,4096,21.333333,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
original4,dense_uint64,4096,1,0,0,0,24,lookup_success,0.000057000,4096,71.859649,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
original4,dense_uint64,4096,1,0,0,0,24,lookup_absent,0.000017600,4096,232.727272,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
