variant,workload,n,fanout_target,groups,prefix_len,operation,runs,mops_mean,mops_std,scans_mean,scans_std,avg_entries,mops_ci95,scans_ci95
node64,sparse_uint64,1048576,0,0,1,iter_prefix,10,27.607304799999998,0.40603335137777313,6740.641476499999,98.87863095203956,4095.648242,0.251662078483665,61.285610402622986
node64,sparse_uint64,1048576,0,0,2,iter_prefix,10,14.1987862,0.5391190252591717,837432.5719542999,31438.135572321073,16.9548828,0.33414943375077083,19485.55830434837
node64,uuid_fixture,4096,0,0,0,iter_full,10,229.5454757,16.830034824155412,56041.3759498,4108.895252093668,4096.0,10.431363656279371,2546.7196620788745
node64,uuid_fixture,4096,0,0,2,iter_prefix,10,126.8917342,11.404934017508939,7550661.222644299,685313.3082320291,16.8085938,7.068851339615533,424761.5891082935
node64,uuid_fixture,4096,0,0,4,iter_prefix,10,17.5354163,2.0373999320441643,16265845.1403696,1897134.3742472813,1.078125,1.2627935608266394,1175856.0674038602
node64,uuid_fixture,16384,0,0,0,iter_full,10,157.7933567,8.110732982380997,9630.9421754,495.0398517415087,16384.0,5.027084384683758,306.8288789548269
node64,uuid_fixture,16384,0,0,2,iter_prefix,10,144.1866503,11.454272633519446,2223372.0540882,176307.17048681097,64.8496095,7.099431730641488,109276.31640535625
node64,uuid_fixture,16384,0,0,4,iter_prefix,10,14.370676800000002,1.9239060172671751,11180907.0549706,1499210.813648286,1.2853512999999999,1.1924493036588315,929220.4893210354
node64,uuid_fixture,65536,0,0,0,iter_full,10,142.5469961,15.44759398268705,2175.0945431,235.71157766298907,65536.0,9.574517945541336,146.09554943219598
node64,uuid_fixture,65536,0,0,2,iter_prefix,10,133.3727237,17.143820640500607,518660.13844649994,66579.95674765555,257.141797,10.625850120192169,41266.68472826527
node64,uuid_fixture,65536,0,0,4,iter_prefix,10,10.989971500000001,5.0207606369622315,5326637.3993146,2501723.3682138054,2.0720703,3.1118996830664116,1550584.2081678468
node64,uuid_fixture,100000,0,0,0,iter_full,20,119.82994450000001,23.97115887769035,1198.2994442,239.7115893466588,100000.0,10.505823586992785,105.05823611963412
node64,uuid_fixture,100000,0,0,2,iter_prefix,20,119.83000525,26.701360498642117,305712.29275435,68128.05660164561,391.9720702,11.702387204671524,29858.437284301646
node64,uuid_fixture,100000,0,0,4,iter_prefix,20,11.4155421,3.579370096555889,4499681.6578,1406618.9849858126,2.5359375,1.5687281110956748,616477.9510985264
node64,words_fixture,4096,0,0,0,iter_full,10,173.59690129999998,9.68819026179466,42382.0559844,2365.28083862705,4096.0,6.004802535937483,1466.0162521788714
node64,words_fixture,4096,0,0,1,iter_prefix,10,231.3149034,23.345605351037513,73082.53360709999,7377.1945581093005,3165.1125001,14.469756107879887,4572.432558981656
node64,words_fixture,4096,0,0,2,iter_prefix,10,189.28056080000002,34.26653826748911,268677.7688691,48513.69464309947,704.3771485,21.238620457098794,30069.09946529235
node64,words_fixture,16384,0,0,0,iter_full,10,112.0363101,22.090203424334682,6838.1536916,1348.2790188544336,16384.0,13.691649932280324,835.6719937154348
node64,words_fixture,16384,0,0,1,iter_prefix,10,180.0276388,7.223775767337757,14802.223838200001,590.4800625347834,12162.088671900001,4.4773426072991045,365.98333446360033
node64,words_fixture,16384,0,0,2,iter_prefix,10,176.3480802,22.9099635157246,138420.2119589,19065.373111221208,1275.833789,14.19974250092551,11816.840680588388
node64,words_fixture,65536,0,0,0,iter_full,10,94.94780510000001,10.319405540702997,1448.7885282,157.46163434383917,65536.0,6.396033819086244,97.59573208934842
node64,words_fixture,65536,0,0,1,iter_prefix,10,112.2389005,8.048106065978269,9838.384208,724.066903646971,11410.2189453,4.988267819745305,448.78131639854087
node64,words_fixture,65536,0,0,2,iter_prefix,10,123.3480855,7.927095425346287,63175.2926461,4134.156969658558,1952.6587888999998,4.913264647624721,2562.37703684101
node64,words_fixture,235886,0,0,0,iter_full,20,26.37183785,3.161841543348454,111.79908049999999,13.404107954660194,235886.0,1.3857381545019583,5.874609326615709
node64,words_fixture,235886,0,0,1,iter_prefix,20,41.1690499,3.8595583873645807,3518.82736045,323.59040878830456,11697.961718800001,1.6915260437862267,141.81974957984846
node64,words_fixture,235886,0,0,2,iter_prefix,20,47.60518935,6.425181617040443,18713.333963200002,2553.7194820970153,2544.9591797000003,2.815960001242952,1119.2169100571587
original4,controlled_fanout,1000,1,1000,0,iter_full,10,460.16072299999996,4.356752508299239,460160.7227533,4356.752308470918,1000.0,2.700343181063938,2700.3430572090615
original4,controlled_fanout,1000,1,1000,4,iter_prefix,10,18.2257973,4.727703030418967,18225797.223302998,4727702.93442338,1.0,2.9302606966928324,2930260.637194151
original4,controlled_fanout,2000,2,1000,0,iter_full,10,237.704457,44.4767016712707,118852.22854790001,22238.35075936333,2000.0,27.56694529823446,13783.472601843341
original4,controlled_fanout,2000,2,1000,4,iter_prefix,10,42.0594491,8.58380293365405,21029724.4897886,4291901.453521632,2.0,5.320296178250873,2660148.080878668
original4,controlled_fanout,3000,3,1000,0,iter_full,10,279.99481660000004,52.496527206997136,93331.6054808,17498.84237553032,3000.0,32.53768466372927,10845.89487129767
original4,controlled_fanout,3000,3,1000,4,iter_prefix,10,63.240435000000005,7.691611014518798,21080144.9634481,2563870.3511256175,3.0,4.767309897655896,1589103.307246789
original4,controlled_fanout,4000,4,1000,0,iter_full,10,330.1619228,37.45254181258632,82540.4806935,9363.135486516205,4000.0,23.213325912930916,5803.331498915436
original4,controlled_fanout,4000,4,1000,4,iter_prefix,10,80.8832357,8.8220946031705,20220808.8893772,2205523.620615857,4.0,5.467990885181626,1366997.7025916523
original4,controlled_fanout,5000,5,1000,0,iter_full,10,342.9395218,1.231604427744983,68587.9043527,246.32087129226193,5000.0,0.7633563329323944,152.67125775006318
original4,controlled_fanout,5000,5,1000,4,iter_prefix,10,94.00065409999999,6.702879022490936,18800130.8375424,1340575.7782222752,5.0,4.154487459960332,830897.4757060874
original4,controlled_fanout,6000,6,1000,0,iter_full,10,353.2012598,16.762776253447594,58866.8765951,2793.7960271249594,6000.0,10.389676362260952,1731.6127176743082
original4,controlled_fanout,6000,6,1000,4,iter_prefix,10,105.98754770000001,12.475010168997311,17664591.3069373,2079168.3906235201,6.0,7.732091409687536,1288681.9196658118
original4,controlled_fanout,8000,8,1000,0,iter_full,10,366.38042970000004,39.3508496924335,45797.553728499995,4918.856212333979,8000.0,24.38990932664113,3048.738666313461
original4,controlled_fanout,8000,8,1000,4,iter_prefix,10,130.01218260000002,14.277534243588057,16251522.829133099,1784691.7719724814,8.0,8.84930740583436,1106163.4204757998
original4,controlled_fanout,10000,1,10000,0,iter_full,10,482.047282,21.863488212166935,48204.7281954,2186.3488045286995,10000.0,13.551130387951277,1355.1130284518017
original4,controlled_fanout,10000,1,10000,4,iter_prefix,10,25.7398258,2.985602805873539,25739825.593079098,2985602.8582071904,1.0,1.8504957908093849,1850495.823246118
original4,controlled_fanout,16000,16,1000,0,iter_full,10,343.6877071,75.50819076115754,21480.4816818,4719.26191736058,16000.0,46.80046150153321,2925.02884061554
