variant,workload,n,seed,run,operation,seconds,visited,scans,mops_per_sec,scans_per_sec,avg_entries_per_scan,prefix_len,fanout_target,groups,keys,bytes_per_key,internal_node_bytes,total_bytes,avg_leaf_depth,max_leaf_depth
original4,uuid_fixture,16384,1,6,iter_full,0.000282900,49152,3,173.743372,10604.453854,16384.000000,0,0,0,16384,81.204590,462104,1330456,4.223,7
original4,uuid_fixture,16384,1,7,iter_full,0.000293700,49152,3,167.354446,10214.504757,16384.000000,0,0,0,16384,81.204590,462104,1330456,4.223,7
original4,uuid_fixture,16384,1,8,iter_full,0.000280500,49152,3,175.229949,10695.187290,16384.000000,0,0,0,16384,81.204590,462104,1330456,4.223,7
original4,uuid_fixture,16384,1,9,iter_full,0.000293100,49152,3,167.697033,10235.414601,16384.000000,0,0,0,16384,81.204590,462104,1330456,4.223,7
original4,uuid_fixture,16384,1,0,iter_prefix,0.000266300,33229,512,124.780324,1922643.651261,64.900391,2,0,0,16384,81.204590,462104,1330456,4.223,7
original4,uuid_fixture,16384,1,1,iter_prefix,0.000224800,33173,512,147.566725,2277580.052045,64.791016,2,0,0,16384,81.204590,462104,1330456,4.223,7
original4,uuid_fixture,16384,1,2,iter_prefix,0.000214500,33238,512,154.955714,2386946.429028,64.917969,2,0,0,16384,81.204590,462104,1330456,4.223,7
original4,uuid_fixture,16384,1,3,iter_prefix,0.000218900,33184,512,151.594335,2338967.558492,64.812500,2,0,0,16384,81.204590,462104,1330456,4.223,7
original4,uuid_fixture,16384,1,4,iter_prefix,0.000214300,33211,512,154.974334,2389174.033084,64.865234,2,0,0,16384,81.204590,462104,1330456,4.223,7
original4,uuid_fixture,16384,1,5,iter_prefix,0.000224300,33187,512,147.958093,2282657.175126,64.818359,2,0,0,16384,81.204590,462104,1330456,4.223,7
original4,uuid_fixture,16384,1,6,iter_prefix,0.000328000,33232,512,101.317073,1560975.600712,64.906250,2,0,0,16384,81.204590,462104,1330456,4.223,7
original4,uuid_fixture,16384,1,7,iter_prefix,0.000217400,33181,512,152.626492,2355105.755161,64.806641,2,0,0,16384,81.204590,462104,1330456,4.223,7
original4,uuid_fixture,16384,1,8,iter_prefix,0.000211700,33221,512,156.924896,2418516.806420,64.884766,2,0,0,16384,81.204590,462104,1330456,4.223,7
original4,uuid_fixture,16384,1,9,iter_prefix,0.000215200,33174,512,154.154274,2379182.139014,64.792969,2,0,0,16384,81.204590,462104,1330456,4.223,7
original4,uuid_fixture,16384,1,0,iter_prefix,0.000071900,659,512,9.165508,7121001.934622,1.287109,4,0,0,16384,81.204590,462104,1330456,4.223,7
original4,uuid_fixture,16384,1,1,iter_prefix,0.000043500,656,512,15.080461,11770115.879697,1.281250,4,0,0,16384,81.204590,462104,1330456,4.223,7
original4,uuid_fixture,16384,1,2,iter_prefix,0.000043400,660,512,15.207372,11797234.193723,1.289062,4,0,0,16384,81.204590,462104,1330456,4.223,7
original4,uuid_fixture,16384,1,3,iter_prefix,0.000042700,656,512,15.362998,11990632.958533,1.281250,4,0,0,16384,81.204590,462104,1330456,4.223,7
original4,uuid_fixture,16384,1,4,iter_prefix,0.000042800,660,512,15.420559,11962615.213016,1.289062,4,0,0,16384,81.204590,462104,1330456,4.223,7
original4,uuid_fixture,16384,1,5,iter_prefix,0.000044500,656,512,14.741572,11505616.904298,1.281250,4,0,0,16384,81.204590,462104,1330456,4.223,7
original4,uuid_fixture,16384,1,6,iter_prefix,0.000043000,660,512,15.348837,11906976.742768,1.289062,4,0,0,16384,81.204590,462104,1330456,4.223,7
original4,uuid_fixture,16384,1,7,iter_prefix,0.000043200,657,512,15.208335,11851853.428789,1.283203,4,0,0,16384,81.204590,462104,1330456,4.223,7
original4,uuid_fixture,16384,1,8,iter_prefix,0.000042900,660,512,15.384616,11934732.145141,1.289062,4,0,0,16384,81.204590,462104,1330456,4.223,7
original4,uuid_fixture,16384,1,9,iter_prefix,0.000043600,657,512,15.068806,11743118.034154,1.283203,4,0,0,16384,81.204590,462104,1330456,4.223,7
node64,uuid_fixture,16384,1,0,iter_full,0.000315400,49152,3,155.840203,9511.731119,16384.000000,0,0,0,16384,81.204590,462104,1330456,4.223,7
node64,uuid_fixture,16384,1,1,iter_full,0.000301800,49152,3,162.862824,9940.357891,16384.000000,0,0,0,16384,81.204590,462104,1330456,4.223,7
node64,uuid_fixture,16384,1,2,iter_full,0.000299800,49152,3,163.949301,10006.671175,16384.000000,0,0,0,16384,81.204590,462104,1330456,4.223,7
node64,uuid_fixture,16384,1,3,iter_full,0.000361800,49152,3,135.854064,8291.874025,16384.000000,0,0,0,16384,81.204590,462104,1330456,4.223,7
node64,uuid_fixture,16384,1,4,iter_full,0.000304800,49152,3,161.259843,9842.519689,16384.000000,0,0,0,16384,81.204590,462104,1330456,4.223,7
node64,uuid_fixture,16384,1,5,iter_full,0.000311500,49152,3,157.791332,9630.818621,16384.000000,0,0,0,16384,81.204590,462104,1330456,4.223,7
node64,uuid_fixture,16384,1,6,iter_full,0.000308400,49152,3,159.377433,9727.626517,16384.000000,0,0,0,16384,81.204590,462104,1330456,4.223,7
node64,uuid_fixture,16384,1,7,iter_full,0.000305200,49152,3,161.048491,9829.619828,16384.000000,0,0,0,16384,81.204590,462104,1330456,4.223,7
node64,uuid_fixture,16384,1,8,iter_full,0.000311300,49152,3,157.892709,9637.006152,16384.000000,0,0,0,16384,81.204590,462104,1330456,4.223,7
node64,uuid_fixture,16384,1,9,iter_full,0.000303300,49152,3,162.057367,9891.196737,16384.000000,0,0,0,16384,81.204590,462104,1330456,4.223,7
node64,uuid_fixture,16384,1,0,iter_prefix,0.000232600,33229,512,142.858988,2201203.823089,64.900391,2,0,0,16384,81.204590,462104,1330456,4.223,7
node64,uuid_fixture,16384,1,1,iter_prefix,0.000236600,33173,512,140.207098,2163989.815802,64.791016,2,0,0,16384,81.204590,462104,1330456,4.223,7
node64,uuid_fixture,16384,1,2,iter_prefix,0.000224900,33238,512,147.790127,2276567.336453,64.917969,2,0,0,16384,81.204590,462104,1330456,4.223,7
node64,uuid_fixture,16384,1,3,iter_prefix,0.000290800,33184,512,114.112791,1760660.233040,64.812500,2,0,0,16384,81.204590,462104,1330456,4.223,7
node64,uuid_fixture,16384,1,4,iter_prefix,0.000221900,33211,512,149.666515,2307345.634205,64.865234,2,0,0,16384,81.204590,462104,1330456,4.223,7
node64,uuid_fixture,16384,1,5,iter_prefix,0.000212700,33187,512,156.027265,2407146.166209,64.818359,2,0,0,16384,81.204590,462104,1330456,4.223,7
node64,uuid_fixture,16384,1,6,iter_prefix,0.000220700,33232,512,150.575442,2319891.257489,64.906250,2,0,0,16384,81.204590,462104,1330456,4.223,7
node64,uuid_fixture,16384,1,7,iter_prefix,0.000221900,33181,512,149.531319,2307345.634205,64.806641,2,0,0,16384,81.204590,462104,1330456,4.223,7
node64,uuid_fixture,16384,1,8,iter_prefix,0.000230000,33221,512,144.439132,2226086.977547,64.884766,2,0,0,16384,81.204590,462104,1330456,4.223,7
node64,uuid_fixture,16384,1,9,iter_prefix,0.000226200,33174,512,146.657826,2263483.662843,64.792969,2,0,0,16384,81.204590,462104,1330456,4.223,7
node64,uuid_fixture,16384,1,0,iter_prefix,0.000074000,659,512,8.905405,6918918.617500,1.287109,4,0,0,16384,81.204590,462104,1330456,4.223,7
node64,uuid_fixture,16384,1,1,iter_prefix,0.000044500,656,512,14.741574,11505618.785521,1.281250,4,0,0,16384,81.204590,462104,1330456,4.223,7
node64,uuid_fixture,16384,1,2,iter_prefix,0.000043800,660,512,15.068491,11689496.089782,1.289062,4,0,0,16384,81.204590,462104,1330456,4.223,7
node64,uuid_fixture,16384,1,3,iter_prefix,0.000044300,656,512,14.808126,11557561.391121,1.281250,4,0,0,16384,81.204590,462104,1330456,4.223,7
node64,uuid_fixture,16384,1,4,iter_prefix,0.000043800,660,512,15.068494,11689498.031615,1.289062,4,0,0,16384,81.204590,462104,1330456,4.223,7
node64,uuid_fixture,16384,1,5,iter_prefix,0.000043600,656,512,15.045872,11743119.993843,1.281250,4,0,0,16384,81.204590,462104,1330456,4.223,7
node64,uuid_fixture,16384,1,6,iter_prefix,0.000043800,660,512,15.068494,11689498.031615,1.289062,4,0,0,16384,81.204590,462104,1330456,4.223,7
node64,uuid_fixture,16384,1,7,iter_prefix,0.000044000,657,512,14.931818,11636363.545479,1.283203,4,0,0,16384,81.204590,462104,1330456,4.223,7
node64,uuid_fixture,16384,1,8,iter_prefix,0.000043800,660,512,15.068494,11689498.031615,1.289062,4,0,0,16384,81.204590,462104,1330456,4.223,7
node64,uuid_fixture,16384,1,9,iter_prefix,0.000043800,657,512,15.000000,11689498.031615,1.283203,4,0,0,16384,81.204590,462104,1330456,4.223,7
node32_node64,uuid_fixture,16384,1,0,iter_full,0.000303500,49152,3,161.950574,9884.678601,16384.000000,0,0,0,16384,81.204590,462104,1330456,4.223,7
node32_node64,uuid_fixture,16384,1,1,iter_full,0.000306000,49152,3,160.627450,9803.921513,16384.000000,0,0,0,16384,81.204590,462104,1330456,4.223,7
node32_node64,uuid_fixture,16384,1,2,iter_full,0.000302600,49152,3,162.432255,9914.078067,16384.000000,0,0,0,16384,81.204590,462104,1330456,4.223,7
node32_node64,uuid_fixture,16384,1,3,iter_full,0.000303500,49152,3,161.950578,9884.678838,16384.000000,0,0,0,16384,81.204590,462104,1330456,4.223,7
node32_node64,uuid_fixture,16384,1,4,iter_full,0.000299000,49152,3,164.387960,10033.444838,16384.000000,0,0,0,16384,81.204590,462104,1330456,4.223,7
node32_node64,uuid_fixture,16384,1,5,iter_full,0.000394400,49152,3,124.624747,7606.490907,16384.000000,0,0,0,16384,81.204590,462104,1330456,4.223,7
node32_node64,uuid_fixture,16384,1,6,iter_full,0.000308500,49152,3,159.325770,9724.473291,16384.000000,0,0,0,16384,81.204590,462104,1330456,4.223,7
node32_node64,uuid_fixture,16384,1,7,iter_full,0.000299500,49152,3,164.113525,10016.694628,16384.000000,0,0,0,16384,81.204590,462104,1330456,4.223,7
node32_node64,uuid_fixture,16384,1,8,iter_full,0.000300300,49152,3,163.676323,9990.009924,16384.000000,0,0,0,16384,81.204590,462104,1330456,4.223,7
node32_node64,uuid_fixture,16384,1,9,iter_full,0.000301200,49152,3,163.187250,9960.159311,16384.000000,0,0,0,16384,81.204590,462104,1330456,4.223,7
node32_node64,uuid_fixture,16384,1,0,iter_prefix,0.000212100,33229,512,156.666667,2413955.683884,64.900391,2,0,0,16384,81.204590,462104,1330456,4.223,7
node32_node64,uuid_fixture,16384,1,1,iter_prefix,0.000217600,33173,512,152.449450,2352941.198146,64.791016,2,0,0,16384,81.204590,462104,1330456,4.223,7
node32_node64,uuid_fixture,16384,1,2,iter_prefix,0.000204000,33238,512,162.931370,2509803.877553,64.917969,2,0,0,16384,81.204590,462104,1330456,4.223,7
node32_node64,uuid_fixture,16384,1,3,iter_prefix,0.000208000,33184,512,159.538463,2461538.489280,64.812500,2,0,0,16384,81.204590,462104,1330456,4.223,7
node32_node64,uuid_fixture,16384,1,4,iter_prefix,0.000232400,33211,512,142.904479,2203098.160988,64.865234,2,0,0,16384,81.204590,462104,1330456,4.223,7
node32_node64,uuid_fixture,16384,1,5,iter_prefix,0.000228600,33187,512,145.174982,2239720.089437,64.818359,2,0,0,16384,81.204590,462104,1330456,4.223,7
node32_node64,uuid_fixture,16384,1,6,iter_prefix,0.000230900,33232,512,143.923774,2217410.089307,64.906250,2,0,0,16384,81.204590,462104,1330456,4.223,7
node32_node64,uuid_fixture,16384,1,7,iter_prefix,0.000227000,33181,512,146.171808,2255506.639605,64.806641,2,0,0,16384,81.204590,462104,1330456,4.223,7
node32_node64,uuid_fixture,16384,1,8,iter_prefix,0.000238400,33221,512,139.349830,2147650.974445,64.884766,2,0,0,16384,81.204590,462104,1330456,4.223,7
node32_node64,uuid_fixture,16384,1,9,iter_prefix,0.000229200,33174,512,144.738221,2233856.903172,64.792969,2,0,0,16384,81.204590,462104,1330456,4.223,7
node32_node64,uuid_fixture,16384,1,0,iter_prefix,0.000045300,659,512,14.547463,11302429.331277,1.287109,4,0,0,16384,81.204590,462104,1330456,4.223,7
node32_node64,uuid_fixture,16384,1,1,iter_prefix,0.000044000,656,512,14.909091,11636363.545479,1.281250,4,0,0,16384,81.204590,462104,1330456,4.223,7
node32_node64,uuid_fixture,16384,1,2,iter_prefix,0.000046300,660,512,14.254859,11058314.545387,1.289062,4,0,0,16384,81.204590,462104,1330456,4.223,7
node32_node64,uuid_fixture,16384,1,3,iter_prefix,0.000050600,656,512,12.964427,10118577.141567,1.281250,4,0,0,16384,81.204590,462104,1330456,4.223,7
node32_node64,uuid_fixture,16384,1,4,iter_prefix,0.000044700,660,512,14.765101,11454139.113004,1.289062,4,0,0,16384,81.204590,462104,1330456,4.223,7
node32_node64,uuid_fixture,16384,1,5,iter_prefix,0.000043500,656,512,15.080461,11770115.879697,1.281250,4,0,0,16384,81.204590,462104,1330456,4.223,7
node32_node64,uuid_fixture,16384,1,6,iter_prefix,0.000043600,660,512,15.137613,11743118.034154,1.289062,4,0,0,16384,81.204590,462104,1330456,4.223,7
node32_node64,uuid_fixture,16384,1,7,iter_prefix,0.000044100,657,512,14.897959,11609977.033327,1.283203,4,0,0,16384,81.204590,462104,1330456,4.223,7
node32_node64,uuid_fixture,16384,1,8,iter_prefix,0.000043700,660,512,15.102975,11716247.659899,1.289062,4,0,0,16384,81.204590,462104,1330456,4.223,7
node32_node64,uuid_fixture,16384,1,9,iter_prefix,0.000043800,657,512,14.999998,11689496.089782,1.283203,4,0,0,16384,81.204590,462104,1330456,4.223,7
paper6_indexed,uuid_fixture,16384,1,0,iter_full,0.000346100,49152,3,142.016758,8668.014988,16384.000000,0,0,0,16384,76.448730,384184,1252536,4.223,7
paper6_indexed,uuid_fixture,16384,1,1,iter_full,0.000297000,49152,3,165.494950,10101.010146,16384.000000,0,0,0,16384,76.448730,384184,1252536,4.223,7
paper6_indexed,uuid_fixture,16384,1,2,iter_full,0.000325500,49152,3,151.004606,9216.589729,16384.000000,0,0,0,16384,76.448730,384184,1252536,4.223,7
paper6_indexed,uuid_fixture,16384,1,3,iter_full,0.000333300,49152,3,147.470748,9000.900128,16384.000000,0,0,0,16384,76.448730,384184,1252536,4.223,7
paper6_indexed,uuid_fixture,16384,1,4,iter_full,0.000313900,49152,3,156.584901,9557.183926,16384.000000,0,0,0,16384,76.448730,384184,1252536,4.223,7
paper6_indexed,uuid_fixture,16384,1,5,iter_full,0.000338700,49152,3,145.119573,8857.395838,16384.000000,0,0,0,16384,76.448730,384184,1252536,4.223,7
paper6_indexed,uuid_fixture,16384,1,6,iter_full,0.000305000,49152,3,161.154098,9836.065529,16384.000000,0,0,0,16384,76.448730,384184,1252536,4.223,7
paper6_indexed,uuid_fixture,16384,1,7,iter_full,0.000301100,49152,3,163.241448,9963.467260,16384.000000,0,0,0,16384,76.448730,384184,1252536,4.223,7
paper6_indexed,uuid_fixture,16384,1,8,iter_full,0.000476500,49152,3,103.152152,6295.907692,16384.000000,0,0,0,16384,76.448730,384184,1252536,4.223,7
paper6_indexed,uuid_fixture,16384,1,9,iter_full,0.000304000,49152,3,161.684210,9868.421018,16384.000000,0,0,0,16384,76.448730,384184,1252536,4.223,7
paper6_indexed,uuid_fixture,16384,1,0,iter_prefix,0.000345600,33229,512,96.148727,1481481.491460,64.900391,2,0,0,16384,76.448730,384184,1252536,4.223,7
paper6_indexed,uuid_fixture,16384,1,1,iter_prefix,0.000228400,33173,512,145.240805,2241681.259018,64.791016,2,0,0,16384,76.448730,384184,1252536,4.223,7
paper6_indexed,uuid_fixture,16384,1,2,iter_prefix,0.000227700,33238,512,145.972770,2248572.662200,64.917969,2,0,0,16384,76.448730,384184,1252536,4.223,7
paper6_indexed,uuid_fixture,16384,1,3,iter_prefix,0.000222200,33184,512,149.342932,2304230.382410,64.812500,2,0,0,16384,76.448730,384184,1252536,4.223,7
paper6_indexed,uuid_fixture,16384,1,4,iter_prefix,0.000222200,33211,512,149.464449,2304230.457862,64.865234,2,0,0,16384,76.448730,384184,1252536,4.223,7
paper6_indexed,uuid_fixture,16384,1,5,iter_prefix,0.000221400,33187,512,149.896112,2312556.405600,64.818359,2,0,0,16384,76.448730,384184,1252536,4.223,7
paper6_indexed,uuid_fixture,16384,1,6,iter_prefix,0.000237500,33232,512,139.924212,2155789.503378,64.906250,2,0,0,16384,76.448730,384184,1252536,4.223,7
paper6_indexed,uuid_fixture,16384,1,7,iter_prefix,0.000223700,33181,512,148.328117,2288779.607493,64.806641,2,0,0,16384,76.448730,384184,1252536,4.223,7
paper6_indexed,uuid_fixture,16384,1,8,iter_prefix,0.000219100,33221,512,151.624827,2336832.473740,64.884766,2,0,0,16384,76.448730,384184,1252536,4.223,7
paper6_indexed,uuid_fixture,16384,1,9,iter_prefix,0.000217700,33174,512,152.384016,2351860.371721,64.792969,2,0,0,16384,76.448730,384184,1252536,4.223,7
paper6_indexed,uuid_fixture,16384,1,0,iter_prefix,0.000046300,659,512,14.233260,11058314.545387,1.287109,4,0,0,16384,76.448730,384184,1252536,4.223,7
paper6_indexed,uuid_fixture,16384,1,1,iter_prefix,0.000044100,656,512,14.875283,11609977.033327,1.281250,4,0,0,16384,76.448730,384184,1252536,4.223,7
paper6_indexed,uuid_fixture,16384,1,2,iter_prefix,0.000080300,660,512,8.219178,6376089.642848,1.289062,4,0,0,16384,76.448730,384184,1252536,4.223,7
paper6_indexed,uuid_fixture,16384,1,3,iter_prefix,0.000110100,656,512,5.958220,4650318.131692,1.281250,4,0,0,16384,76.448730,384184,1252536,4.223,7
paper6_indexed,uuid_fixture,16384,1,4,iter_prefix,0.000053500,660,512,12.336449,9570093.471938,1.289062,4,0,0,16384,76.448730,384184,1252536,4.223,7
paper6_indexed,uuid_fixture,16384,1,5,iter_prefix,0.000044300,656,512,14.808128,11557563.289368,1.281250,4,0,0,16384,76.448730,384184,1252536,4.223,7
paper6_indexed,uuid_fixture,16384,1,6,iter_prefix,0.000044800,660,512,14.732143,11428571.643037,1.289062,4,0,0,16384,76.448730,384184,1252536,4.223,7
paper6_indexed,uuid_fixture,16384,1,7,iter_prefix,0.000044200,657,512,14.864255,11583711.824908,1.283203,4,0,0,16384,76.448730,384184,1252536,4.223,7
paper6_indexed,uuid_fixture,16384,1,8,iter_prefix,0.000045800,660,512,14.410478,11179037.647938,1.289062,4,0,0,16384,76.448730,384184,1252536,4.223,7
paper6_indexed,uuid_fixture,16384,1,9,iter_prefix,0.000044400,657,512,14.797296,11531530.651225,1.283203,4,0,0,16384,76.448730,384184,1252536,4.223,7
node256_only,uuid_fixture,16384,1,0,iter_full,0.007387400,49152,3,6.653491,406.096868,16384.000000,0,0,0,16384,774.593750,11822592,12690944,4.223,7
node256_only,uuid_fixture,16384,1,1,iter_full,0.006088700,49152,3,8.072659,492.716015,16384.000000,0,0,0,16384,774.593750,11822592,12690944,4.223,7
node256_only,uuid_fixture,16384,1,2,iter_full,0.004531000,49152,3,10.847936,662.105496,16384.000000,0,0,0,16384,774.593750,11822592,12690944,4.223,7
node256_only,uuid_fixture,16384,1,3,iter_full,0.003445200,49152,3,14.266806,870.776734,16384.000000,0,0,0,16384,774.593750,11822592,12690944,4.223,7
node256_only,uuid_fixture,16384,1,4,iter_full,0.002512400,49152,3,19.563764,1194.077375,16384.000000,0,0,0,16384,774.593750,11822592,12690944,4.223,7
node256_only,uuid_fixture,16384,1,5,iter_full,0.002166600,49152,3,22.686236,1384.657988,16384.000000,0,0,0,16384,774.593750,11822592,12690944,4.223,7
node256_only,uuid_fixture,16384,1,6,iter_full,0.002301000,49152,3,21.361147,1303.780965,16384.000000,0,0,0,16384,774.593750,11822592,12690944,4.223,7
node256_only,uuid_fixture,16384,1,7,iter_full,0.004057100,49152,3,12.115058,739.444431,16384.000000,0,0,0,16384,774.593750,11822592,12690944,4.223,7
node256_only,uuid_fixture,16384,1,8,iter_full,0.002211600,49152,3,22.224634,1356.483996,16384.000000,0,0,0,16384,774.593750,11822592,12690944,4.223,7
node256_only,uuid_fixture,16384,1,9,iter_full,0.002534700,49152,3,19.391644,1183.572022,16384.000000,0,0,0,16384,774.593750,11822592,12690944,4.223,7
node256_only,uuid_fixture,16384,1,0,iter_prefix,0.003076300,33229,512,10.801612,166433.703048,64.900391,2,0,0,16384,774.593750,11822592,12690944,4.223,7
node256_only,uuid_fixture,16384,1,1,iter_prefix,0.002092500,33173,512,15.853286,244683.393190,64.791016,2,0,0,16384,774.593750,11822592,12690944,4.223,7
node256_only,uuid_fixture,16384,1,2,iter_prefix,0.002818300,33238,512,11.793634,181669.800742,64.917969,2,0,0,16384,774.593750,11822592,12690944,4.223,7
node256_only,uuid_fixture,16384,1,3,iter_prefix,0.001565200,33184,512,21.201124,327114.745680,64.812500,2,0,0,16384,774.593750,11822592,12690944,4.223,7
node256_only,uuid_fixture,16384,1,4,iter_prefix,0.001576000,33211,512,21.072970,324873.097454,64.865234,2,0,0,16384,774.593750,11822592,12690944,4.223,7
node256_only,uuid_fixture,16384,1,5,iter_prefix,0.002086300,33187,512,15.907108,245410.535080,64.818359,2,0,0,16384,774.593750,11822592,12690944,4.223,7
node256_only,uuid_fixture,16384,1,6,iter_prefix,0.001528700,33232,512,21.738732,334925.100033,64.906250,2,0,0,16384,774.593750,11822592,12690944,4.223,7
node256_only,uuid_fixture,16384,1,7,iter_prefix,0.001662800,33181,512,19.954895,307914.361094,64.806641,2,0,0,16384,774.593750,11822592,12690944,4.223,7
node256_only,uuid_fixture,16384,1,8,iter_prefix,0.001390900,33221,512,23.884535,368106.981831,64.884766,2,0,0,16384,774.593750,11822592,12690944,4.223,7
node256_only,uuid_fixture,16384,1,9,iter_prefix,0.001556800,33174,512,21.309096,328879.752979,64.792969,2,0,0,16384,774.593750,11822592,12690944,4.223,7
node256_only,uuid_fixture,16384,1,0,iter_prefix,0.000063000,659,512,10.460318,8126984.191500,1.287109,4,0,0,16384,774.593750,11822592,12690944,4.223,7
node256_only,uuid_fixture,16384,1,1,iter_prefix,0.000235000,656,512,2.791489,2178723.408702,1.281250,4,0,0,16384,774.593750,11822592,12690944,4.223,7
node256_only,uuid_fixture,16384,1,2,iter_prefix,0.000129500,660,512,5.096525,3953667.836963,1.289062,4,0,0,16384,774.593750,11822592,12690944,4.223,7
node256_only,uuid_fixture,16384,1,3,iter_prefix,0.000072300,656,512,9.073306,7081604.665475,1.281250,4,0,0,16384,774.593750,11822592,12690944,4.223,7
node256_only,uuid_fixture,16384,1,4,iter_prefix,0.000074400,660,512,8.870968,6881720.523195,1.289062,4,0,0,16384,774.593750,11822592,12690944,4.223,7
node256_only,uuid_fixture,16384,1,5,iter_prefix,0.000074100,656,512,8.852901,6909581.274815,1.281250,4,0,0,16384,774.593750,11822592,12690944,4.223,7
node256_only,uuid_fixture,16384,1,6,iter_prefix,0.000072400,660,512,9.116022,7071823.368855,1.289062,4,0,0,16384,774.593750,11822592,12690944,4.223,7
node256_only,uuid_fixture,16384,1,7,iter_prefix,0.000066300,657,512,9.909503,7722474.126195,1.283203,4,0,0,16384,774.593750,11822592,12690944,4.223,7
node256_only,uuid_fixture,16384,1,8,iter_prefix,0.000059900,660,512,11.018364,8547579.623779,1.289062,4,0,0,16384,774.593750,11822592,12690944,4.223,7
node256_only,uuid_fixture,16384,1,9,iter_prefix,0.000073200,657,512,8.975410,6994535.793157,1.283203,4,0,0,16384,774.593750,11822592,12690944,4.223,7
original4,uuid_fixture,65536,1,0,iter_full,0.001343900,196608,3,146.296599,2232.308946,65536.000000,0,0,0,65536,79.732300,1751928,5225336,4.700,10
original4,uuid_fixture,65536,1,1,iter_full,0.001441900,196608,3,136.353423,2080.588113,65536.000000,0,0,0,65536,79.732300,1751928,5225336,4.700,10
original4,uuid_fixture,65536,1,2,iter_full,0.001208200,196608,3,162.728026,2483.032619,65536.000000,0,0,0,65536,79.732300,1751928,5225336,4.700,10
original4,uuid_fixture,65536,1,3,iter_full,0.001219600,196608,3,161.206953,2459.822888,65536.000000,0,0,0,65536,79.732300,1751928,5225336,4.700,10
original4,uuid_fixture,65536,1,4,iter_full,0.001350400,196608,3,145.592418,2221.563990,65536.000000,0,0,0,65536,79.732300,1751928,5225336,4.700,10
original4,uuid_fixture,65536,1,5,iter_full,0.001210700,196608,3,162.392005,2477.905344,65536.000000,0,0,0,65536,79.732300,1751928,5225336,4.700,10
original4,uuid_fixture,65536,1,6,iter_full,0.001219100,196608,3,161.273070,2460.831764,65536.000000,0,0,0,65536,79.732300,1751928,5225336,4.700,10
original4,uuid_fixture,65536,1,7,iter_full,0.001218800,196608,3,161.312767,2461.437487,65536.000000,0,0,0,65536,79.732300,1751928,5225336,4.700,10
original4,uuid_fixture,65536,1,8,iter_full,0.001265400,196608,3,155.372215,2370.791854,65536.000000,0,0,0,65536,79.732300,1751928,5225336,4.700,10
original4,uuid_fixture,65536,1,9,iter_full,0.001226000,196608,3,160.365416,2446.982055,65536.000000,0,0,0,65536,79.732300,1751928,5225336,4.700,10
original4,uuid_fixture,65536,1,0,iter_prefix,0.000935500,131785,512,140.871192,547300.908490,257.392578,2,0,0,65536,79.732300,1751928,5225336,4.700,10
original4,uuid_fixture,65536,1,1,iter_prefix,0.000896800,131517,512,146.651427,570918.820042,256.869141,2,0,0,65536,79.732300,1751928,5225336,4.700,10
original4,uuid_fixture,65536,1,2,iter_prefix,0.000893400,131766,512,147.488247,573091.560480,257.355469,2,0,0,65536,79.732300,1751928,5225336,4.700,10
original4,uuid_fixture,65536,1,3,iter_prefix,0.001337100,131502,512,98.348665,382918.255276,256.839844,2,0,0,65536,79.732300,1751928,5225336,4.700,10
original4,uuid_fixture,65536,1,4,iter_prefix,0.000814600,131789,512,161.783697,628529.336737,257.400391,2,0,0,65536,79.732300,1751928,5225336,4.700,10
original4,uuid_fixture,65536,1,5,iter_prefix,0.000803100,131530,512,163.777862,637529.575986,256.894531,2,0,0,65536,79.732300,1751928,5225336,4.700,10
original4,uuid_fixture,65536,1,6,iter_prefix,0.000819300,131831,512,160.906873,624923.718583,257.482422,2,0,0,65536,79.732300,1751928,5225336,4.700,10
original4,uuid_fixture,65536,1,7,iter_prefix,0.000821000,131516,512,160.190012,623629.718751,256.867188,2,0,0,65536,79.732300,1751928,5225336,4.700,10
original4,uuid_fixture,65536,1,8,iter_prefix,0.000842600,131823,512,156.447900,607643.010758,257.466797,2,0,0,65536,79.732300,1751928,5225336,4.700,10
original4,uuid_fixture,65536,1,9,iter_prefix,0.000856700,131507,512,153.504144,597642.117323,256.849609,2,0,0,65536,79.732300,1751928,5225336,4.700,10
original4,uuid_fixture,65536,1,0,iter_prefix,0.000176100,1040,512,5.905735,2907438.919872,2.031250,4,0,0,65536,79.732300,1751928,5225336,4.700,10
original4,uuid_fixture,65536,1,1,iter_prefix,0.000056200,1079,512,19.199289,9110320.503049,2.107422,4,0,0,65536,79.732300,1751928,5225336,4.700,10
original4,uuid_fixture,65536,1,2,iter_prefix,0.000056600,1038,512,18.339222,9045936.124250,2.027344,4,0,0,65536,79.732300,1751928,5225336,4.700,10
original4,uuid_fixture,65536,1,3,iter_prefix,0.000051700,1079,512,20.870406,9903288.054125,2.107422,4,0,0,65536,79.732300,1751928,5225336,4.700,10
original4,uuid_fixture,65536,1,4,iter_prefix,0.000047900,1039,512,21.691026,10688936.696527,2.029297,4,0,0,65536,79.732300,1751928,5225336,4.700,10
original4,uuid_fixture,65536,1,5,iter_prefix,0.000050200,1082,512,21.553786,10199203.873602,2.113281,4,0,0,65536,79.732300,1751928,5225336,4.700,10
original4,uuid_fixture,65536,1,6,iter_prefix,0.000047500,1042,512,21.936840,10778946.196009,2.035156,4,0,0,65536,79.732300,1751928,5225336,4.700,10
