variant,workload,n,seed,fanout_target,groups,zipf_s,run,operation,seconds,ops,mops_per_sec,keys,node4,node16,node32,node48,node256,internal_nodes,leaves,internal_node_bytes,leaf_bytes,total_bytes,bytes_per_key,avg_leaf_depth,max_leaf_depth,fanout_0_4,fanout_5_16,fanout_17_32,fanout_33_48,fanout_49_64,fanout_65_256,node64,node4_bytes,node16_bytes,node32_bytes,node48_bytes,node64_bytes,node256_bytes,node2,node5,node2_bytes,node5_bytes,fanout_1_2,fanout_3_5,fanout_6_16
count3_node4_node16_node256,dense_uint64,4096,1,0,0,0,2,lookup_success,0.000051500,4096,79.533971,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
count3_node4_node16_node256,dense_uint64,4096,1,0,0,0,2,lookup_absent,0.000016700,4096,245.269517,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
count3_node4_node16_node256,dense_uint64,4096,1,0,0,0,3,insert,0.000164900,4096,24.839296,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
count3_node4_node16_node256,dense_uint64,4096,1,0,0,0,3,lookup_success,0.000051600,4096,79.379845,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
count3_node4_node16_node256,dense_uint64,4096,1,0,0,0,3,lookup_absent,0.000016700,4096,245.269410,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
count3_node4_node16_node256,dense_uint64,4096,1,0,0,0,4,insert,0.000160100,4096,25.584011,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
count3_node4_node16_node256,dense_uint64,4096,1,0,0,0,4,lookup_success,0.000051800,4096,79.073368,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
count3_node4_node16_node256,dense_uint64,4096,1,0,0,0,4,lookup_absent,0.000016600,4096,246.746948,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
count3_node4_node16_node256,dense_uint64,4096,1,0,0,0,5,insert,0.000152300,4096,26.894288,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
count3_node4_node16_node256,dense_uint64,4096,1,0,0,0,5,lookup_success,0.000050600,4096,80.948617,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
count3_node4_node16_node256,dense_uint64,4096,1,0,0,0,5,lookup_absent,0.000016700,4096,245.269517,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
count3_node4_node16_node256,dense_uint64,4096,1,0,0,0,6,insert,0.000174700,4096,23.445907,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
count3_node4_node16_node256,dense_uint64,4096,1,0,0,0,6,lookup_success,0.000051400,4096,79.688718,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
count3_node4_node16_node256,dense_uint64,4096,1,0,0,0,6,lookup_absent,0.000016700,4096,245.269517,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
count3_node4_node16_node256,dense_uint64,4096,1,0,0,0,7,insert,0.000163000,4096,25.128835,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
count3_node4_node16_node256,dense_uint64,4096,1,0,0,0,7,lookup_success,0.000052200,4096,78.467437,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
count3_node4_node16_node256,dense_uint64,4096,1,0,0,0,7,lookup_absent,0.000016900,4096,242.366792,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
count3_node4_node16_node256,dense_uint64,4096,1,0,0,0,8,insert,0.000166400,4096,24.615384,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
count3_node4_node16_node256,dense_uint64,4096,1,0,0,0,8,lookup_success,0.000052200,4096,78.467437,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
count3_node4_node16_node256,dense_uint64,4096,1,0,0,0,8,lookup_absent,0.000016800,4096,243.809462,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
count3_node4_node16_node256,dense_uint64,4096,1,0,0,0,9,insert,0.000157400,4096,26.022872,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
count3_node4_node16_node256,dense_uint64,4096,1,0,0,0,9,lookup_success,0.000052100,4096,78.618036,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
count3_node4_node16_node256,dense_uint64,4096,1,0,0,0,9,lookup_absent,0.000016700,4096,245.269410,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
count4_original4,dense_uint64,4096,1,0,0,0,0,insert,0.000218600,4096,18.737420,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
count4_original4,dense_uint64,4096,1,0,0,0,0,lookup_success,0.000049500,4096,82.747477,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
