variant,workload,n,seed,run,operation,seconds,visited,scans,mops_per_sec,scans_per_sec,avg_entries_per_scan,prefix_len,fanout_target,groups,keys,bytes_per_key,internal_node_bytes,total_bytes,avg_leaf_depth,max_leaf_depth
count2_node16_node256,dense_uint64,4096,1,3,iter_full,0.000043841,12288,3,280.285573,68429.095020,4096.000000,0,0,0,4096,32.101562,33184,131488,8.000,8
count2_node16_node256,dense_uint64,4096,1,4,iter_full,0.000036640,12288,3,335.371179,81877.729342,4096.000000,0,0,0,4096,32.101562,33184,131488,8.000,8
count2_node16_node256,dense_uint64,4096,1,5,iter_full,0.000036641,12288,3,335.362022,81875.493757,4096.000000,0,0,0,4096,32.101562,33184,131488,8.000,8
count2_node16_node256,dense_uint64,4096,1,6,iter_full,0.000036651,12288,3,335.270530,81853.156799,4096.000000,0,0,0,4096,32.101562,33184,131488,8.000,8
count2_node16_node256,dense_uint64,4096,1,7,iter_full,0.000036621,12288,3,335.545173,81920.208334,4096.000000,0,0,0,4096,32.101562,33184,131488,8.000,8
count2_node16_node256,dense_uint64,4096,1,8,iter_full,0.000036610,12288,3,335.646004,81944.825229,4096.000000,0,0,0,4096,32.101562,33184,131488,8.000,8
count2_node16_node256,dense_uint64,4096,1,9,iter_full,0.000036630,12288,3,335.462743,81900.083782,4096.000000,0,0,0,4096,32.101562,33184,131488,8.000,8
count2_node16_node256,dense_uint64,4096,1,10,iter_full,0.000036692,12288,3,334.895879,81761.689179,4096.000000,0,0,0,4096,32.101562,33184,131488,8.000,8
count2_node16_node256,dense_uint64,4096,1,11,iter_full,0.000036850,12288,3,333.459969,81411.125150,4096.000000,0,0,0,4096,32.101562,33184,131488,8.000,8
count2_node16_node256,dense_uint64,4096,1,12,iter_full,0.000036581,12288,3,335.912093,82009.788246,4096.000000,0,0,0,4096,32.101562,33184,131488,8.000,8
count2_node16_node256,dense_uint64,4096,1,13,iter_full,0.000036840,12288,3,333.550492,81433.225494,4096.000000,0,0,0,4096,32.101562,33184,131488,8.000,8
count2_node16_node256,dense_uint64,4096,1,14,iter_full,0.000036631,12288,3,335.453565,81897.842909,4096.000000,0,0,0,4096,32.101562,33184,131488,8.000,8
count2_node16_node256,dense_uint64,4096,1,15,iter_full,0.000036550,12288,3,336.196990,82079.343355,4096.000000,0,0,0,4096,32.101562,33184,131488,8.000,8
count2_node16_node256,dense_uint64,4096,1,16,iter_full,0.000036560,12288,3,336.105025,82056.890965,4096.000000,0,0,0,4096,32.101562,33184,131488,8.000,8
count2_node16_node256,dense_uint64,4096,1,17,iter_full,0.000036570,12288,3,336.013127,82034.454936,4096.000000,0,0,0,4096,32.101562,33184,131488,8.000,8
count2_node16_node256,dense_uint64,4096,1,18,iter_full,0.000036540,12288,3,336.288989,82101.803949,4096.000000,0,0,0,4096,32.101562,33184,131488,8.000,8
count2_node16_node256,dense_uint64,4096,1,19,iter_full,0.000051671,12288,3,237.812318,58059.647958,4096.000000,0,0,0,4096,32.101562,33184,131488,8.000,8
count2_node16_node256,dense_uint64,4096,1,20,iter_full,0.000036510,12288,3,336.565321,82169.267732,4096.000000,0,0,0,4096,32.101562,33184,131488,8.000,8
count2_node16_node256,dense_uint64,4096,1,21,iter_full,0.000036521,12288,3,336.463954,82144.519915,4096.000000,0,0,0,4096,32.101562,33184,131488,8.000,8
count2_node16_node256,dense_uint64,4096,1,22,iter_full,0.000036510,12288,3,336.565321,82169.267732,4096.000000,0,0,0,4096,32.101562,33184,131488,8.000,8
count2_node16_node256,dense_uint64,4096,1,23,iter_full,0.000036570,12288,3,336.013127,82034.454936,4096.000000,0,0,0,4096,32.101562,33184,131488,8.000,8
count2_node16_node256,dense_uint64,4096,1,24,iter_full,0.000036590,12288,3,335.829465,81989.615587,4096.000000,0,0,0,4096,32.101562,33184,131488,8.000,8
count2_node16_node256,dense_uint64,4096,1,0,iter_prefix,0.004599793,2097152,512,455.923125,111309.356722,4096.000000,6,0,0,4096,32.101562,33184,131488,8.000,8
count2_node16_node256,dense_uint64,4096,1,1,iter_prefix,0.005236220,2097152,512,400.508764,97780.459943,4096.000000,6,0,0,4096,32.101562,33184,131488,8.000,8
count2_node16_node256,dense_uint64,4096,1,2,iter_prefix,0.006464774,2097152,512,324.396800,79198.437563,4096.000000,6,0,0,4096,32.101562,33184,131488,8.000,8
count2_node16_node256,dense_uint64,4096,1,3,iter_prefix,0.006948011,2097152,512,301.834870,73690.153920,4096.000000,6,0,0,4096,32.101562,33184,131488,8.000,8
count2_node16_node256,dense_uint64,4096,1,4,iter_prefix,0.007026008,2097152,512,298.484146,72872.106046,4096.000000,6,0,0,4096,32.101562,33184,131488,8.000,8
count2_node16_node256,dense_uint64,4096,1,5,iter_prefix,0.006984510,2097152,512,300.257570,73305.070805,4096.000000,6,0,0,4096,32.101562,33184,131488,8.000,8
count2_node16_node256,dense_uint64,4096,1,6,iter_prefix,0.008054676,2097152,512,260.364539,63565.561172,4096.000000,6,0,0,4096,32.101562,33184,131488,8.000,8
count2_node16_node256,dense_uint64,4096,1,7,iter_prefix,0.007055409,2097152,512,297.240316,72568.436502,4096.000000,6,0,0,4096,32.101562,33184,131488,8.000,8
count2_node16_node256,dense_uint64,4096,1,8,iter_prefix,0.006870343,2097152,512,305.247060,74523.207932,4096.000000,6,0,0,4096,32.101562,33184,131488,8.000,8
count2_node16_node256,dense_uint64,4096,1,9,iter_prefix,0.006887127,2097152,512,304.503169,74341.594112,4096.000000,6,0,0,4096,32.101562,33184,131488,8.000,8
count2_node16_node256,dense_uint64,4096,1,10,iter_prefix,0.006918709,2097152,512,303.113196,74002.245223,4096.000000,6,0,0,4096,32.101562,33184,131488,8.000,8
count2_node16_node256,dense_uint64,4096,1,11,iter_prefix,0.005122924,2097152,512,409.366214,99942.923225,4096.000000,6,0,0,4096,32.101562,33184,131488,8.000,8
count2_node16_node256,dense_uint64,4096,1,12,iter_prefix,0.006307426,2097152,512,332.489355,81174.158821,4096.000000,6,0,0,4096,32.101562,33184,131488,8.000,8
count2_node16_node256,dense_uint64,4096,1,13,iter_prefix,0.006326943,2097152,512,331.463710,80923.757343,4096.000000,6,0,0,4096,32.101562,33184,131488,8.000,8
count2_node16_node256,dense_uint64,4096,1,14,iter_prefix,0.006328445,2097152,512,331.385040,80904.550793,4096.000000,6,0,0,4096,32.101562,33184,131488,8.000,8
count2_node16_node256,dense_uint64,4096,1,15,iter_prefix,0.006327234,2097152,512,331.448466,80920.035524,4096.000000,6,0,0,4096,32.101562,33184,131488,8.000,8
count2_node16_node256,dense_uint64,4096,1,16,iter_prefix,0.006376251,2097152,512,328.900478,80297.968196,4096.000000,6,0,0,4096,32.101562,33184,131488,8.000,8
count2_node16_node256,dense_uint64,4096,1,17,iter_prefix,0.006414164,2097152,512,326.956405,79823.340974,4096.000000,6,0,0,4096,32.101562,33184,131488,8.000,8
count2_node16_node256,dense_uint64,4096,1,18,iter_prefix,0.006356725,2097152,512,329.910764,80544.620069,4096.000000,6,0,0,4096,32.101562,33184,131488,8.000,8
count2_node16_node256,dense_uint64,4096,1,19,iter_prefix,0.006368000,2097152,512,329.326633,80402.010047,4096.000000,6,0,0,4096,32.101562,33184,131488,8.000,8
count2_node16_node256,dense_uint64,4096,1,20,iter_prefix,0.006409718,2097152,512,327.183193,79878.709170,4096.000000,6,0,0,4096,32.101562,33184,131488,8.000,8
count2_node16_node256,dense_uint64,4096,1,21,iter_prefix,0.006287880,2097152,512,333.522904,81426.490328,4096.000000,6,0,0,4096,32.101562,33184,131488,8.000,8
count2_node16_node256,dense_uint64,4096,1,22,iter_prefix,0.006339161,2097152,512,330.824852,80767.786145,4096.000000,6,0,0,4096,32.101562,33184,131488,8.000,8
count2_node16_node256,dense_uint64,4096,1,23,iter_prefix,0.006376752,2097152,512,328.874637,80291.659447,4096.000000,6,0,0,4096,32.101562,33184,131488,8.000,8
count2_node16_node256,dense_uint64,4096,1,24,iter_prefix,0.006405442,2097152,512,327.401606,79932.032794,4096.000000,6,0,0,4096,32.101562,33184,131488,8.000,8
count2_node16_node256,dense_uint64,4096,1,0,iter_prefix,0.000294256,131072,512,445.435269,1739981.520994,256.000000,7,0,0,4096,32.101562,33184,131488,8.000,8
count2_node16_node256,dense_uint64,4096,1,1,iter_prefix,0.000332259,131072,512,394.487433,1540966.534861,256.000000,7,0,0,4096,32.101562,33184,131488,8.000,8
count2_node16_node256,dense_uint64,4096,1,2,iter_prefix,0.000403476,131072,512,324.856994,1268972.632236,256.000000,7,0,0,4096,32.101562,33184,131488,8.000,8
count2_node16_node256,dense_uint64,4096,1,3,iter_prefix,0.000329364,131072,512,397.954846,1554511.117414,256.000000,7,0,0,4096,32.101562,33184,131488,8.000,8
count2_node16_node256,dense_uint64,4096,1,4,iter_prefix,0.000402535,131072,512,325.616405,1271939.083418,256.000000,7,0,0,4096,32.101562,33184,131488,8.000,8
count2_node16_node256,dense_uint64,4096,1,5,iter_prefix,0.000403025,131072,512,325.220520,1270392.654924,256.000000,7,0,0,4096,32.101562,33184,131488,8.000,8
count2_node16_node256,dense_uint64,4096,1,6,iter_prefix,0.000403126,131072,512,325.139039,1270074.370123,256.000000,7,0,0,4096,32.101562,33184,131488,8.000,8
count2_node16_node256,dense_uint64,4096,1,7,iter_prefix,0.000411246,131072,512,318.719210,1244996.914237,256.000000,7,0,0,4096,32.101562,33184,131488,8.000,8
count2_node16_node256,dense_uint64,4096,1,8,iter_prefix,0.000414051,131072,512,316.560038,1236562.648360,256.000000,7,0,0,4096,32.101562,33184,131488,8.000,8
count2_node16_node256,dense_uint64,4096,1,9,iter_prefix,0.000413369,131072,512,317.082316,1238602.798154,256.000000,7,0,0,4096,32.101562,33184,131488,8.000,8
count2_node16_node256,dense_uint64,4096,1,10,iter_prefix,0.000412429,131072,512,317.805003,1241425.794549,256.000000,7,0,0,4096,32.101562,33184,131488,8.000,8
count2_node16_node256,dense_uint64,4096,1,11,iter_prefix,0.000410917,131072,512,318.974391,1245993.715254,256.000000,7,0,0,4096,32.101562,33184,131488,8.000,8
count2_node16_node256,dense_uint64,4096,1,12,iter_prefix,0.000400091,131072,512,327.605469,1279708.862360,256.000000,7,0,0,4096,32.101562,33184,131488,8.000,8
count2_node16_node256,dense_uint64,4096,1,13,iter_prefix,0.000400722,131072,512,327.089604,1277693.764225,256.000000,7,0,0,4096,32.101562,33184,131488,8.000,8
count2_node16_node256,dense_uint64,4096,1,14,iter_prefix,0.000399982,131072,512,327.694746,1280057.602304,256.000000,7,0,0,4096,32.101562,33184,131488,8.000,8
count2_node16_node256,dense_uint64,4096,1,15,iter_prefix,0.000401694,131072,512,326.298127,1274602.059720,256.000000,7,0,0,4096,32.101562,33184,131488,8.000,8
count2_node16_node256,dense_uint64,4096,1,16,iter_prefix,0.000400943,131072,512,326.909312,1276989.498927,256.000000,7,0,0,4096,32.101562,33184,131488,8.000,8
count2_node16_node256,dense_uint64,4096,1,17,iter_prefix,0.000403196,131072,512,325.082590,1269853.868379,256.000000,7,0,0,4096,32.101562,33184,131488,8.000,8
count2_node16_node256,dense_uint64,4096,1,18,iter_prefix,0.000402836,131072,512,325.373105,1270988.690436,256.000000,7,0,0,4096,32.101562,33184,131488,8.000,8
count2_node16_node256,dense_uint64,4096,1,19,iter_prefix,0.000404748,131072,512,323.836066,1264984.633320,256.000000,7,0,0,4096,32.101562,33184,131488,8.000,8
count2_node16_node256,dense_uint64,4096,1,20,iter_prefix,0.000419117,131072,512,312.733675,1221615.918171,256.000000,7,0,0,4096,32.101562,33184,131488,8.000,8
count2_node16_node256,dense_uint64,4096,1,21,iter_prefix,0.000416074,131072,512,315.020886,1230550.337527,256.000000,7,0,0,4096,32.101562,33184,131488,8.000,8
count2_node16_node256,dense_uint64,4096,1,22,iter_prefix,0.000422773,131072,512,310.029259,1211051.792214,256.000000,7,0,0,4096,32.101562,33184,131488,8.000,8
count2_node16_node256,dense_uint64,4096,1,23,iter_prefix,0.000413691,131072,512,316.835512,1237638.717440,256.000000,7,0,0,4096,32.101562,33184,131488,8.000,8
count2_node16_node256,dense_uint64,4096,1,24,iter_prefix,0.000417625,131072,512,313.850943,1225980.244234,256.000000,7,0,0,4096,32.101562,33184,131488,8.000,8
count3_node4_node16_node256,dense_uint64,4096,1,0,iter_full,0.000027087,12288,3,453.649344,110754.234347,4096.000000,0,0,0,4096,32.101562,33184,131488,8.000,8
count3_node4_node16_node256,dense_uint64,4096,1,1,iter_full,0.000030031,12288,3,409.177180,99896.772408,4096.000000,0,0,0,4096,32.101562,33184,131488,8.000,8
count3_node4_node16_node256,dense_uint64,4096,1,2,iter_full,0.000037111,12288,3,331.114764,80838.565421,4096.000000,0,0,0,4096,32.101562,33184,131488,8.000,8
count3_node4_node16_node256,dense_uint64,4096,1,3,iter_full,0.000037171,12288,3,330.580281,80708.076343,4096.000000,0,0,0,4096,32.101562,33184,131488,8.000,8
count3_node4_node16_node256,dense_uint64,4096,1,4,iter_full,0.000037081,12288,3,331.382654,80903.968320,4096.000000,0,0,0,4096,32.101562,33184,131488,8.000,8
